Annual Net emissions/removals in kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query results for — Party: Australia and 44 other(s) | Year: Base year and 28 other(s) | Category: 1.  Energy and 279 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: CO₂ | Unit: kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Last Inventory Year (2017)
Party,Category \ Unit,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt
European Union (Convention),5.C.1.a.ii  Other,227.1091325,227.1091325,222.436507,215.7415939,220.0190331,231.9334187,233.6604044,239.2667513,246.7830269,249.1850525,239.3143573,239.5254312,248.8034934,237.2976261,337.9498686,324.1235049,369.4242459,364.291735,348.9783743,347.5867057,282.1907583,385.8158049,306.9016144,372.999634,371.821954,370.7516686,355.7173629,361.0196623,400.2356747
European Union (Convention),5.C.1.b  Non-biogenic,5104.041704,5104.041704,5060.142877,5098.040795,4980.981964,4722.669481,4554.810674,4447.778439,3848.633418,3704.210791,3406.265033,3344.419152,3403.921197,3634.12541,3900.482456,3614.083783,3690.611697,3731.106891,3704.320021,3630.095759,3502.938034,3591.047283,3395.432741,3412.85992,3292.904896,3301.530367,2968.416485,3009.322743,3106.231701
European Union (Convention),5.C.1.b.i  Municipal Solid Waste,2460.377189,2460.377189,2472.475946,2512.632269,2454.304652,2228.863252,2063.179881,1957.78086,1460.016303,1252.547116,1018.468999,841.1917347,743.1863661,553.4011244,554.3552187,491.7606973,500.3044214,486.2719318,435.7259257,403.656259,431.5290383,317.2152995,316.4948458,332.0741938,431.2100403,232.7090719,201.2341873,200.1062829,192.1018505
European Union (Convention),5.C.1.b.ii  Other,2643.664515,2643.664515,2587.666932,2585.408527,2526.677312,2493.806229,2491.630793,2489.997579,2388.617115,2451.663675,2387.796035,2503.227418,2660.734831,3080.724286,3346.127237,3122.323085,3190.307275,3244.83496,3268.594096,3226.4395,3071.408996,3273.831984,3078.937895,3080.785727,2861.694856,3068.821295,2767.182298,2809.21646,2914.129851
European Union (Convention),5.C.2  Open Burning of Waste,89.99682051,89.99682051,93.31992942,104.1998398,101.9955967,89.25914376,76.84554996,66.75385376,70.24606506,64.04165438,63.74904878,59.84324789,61.17779528,83.8673884,100.0443728,74.79592317,65.00495677,61.23027179,40.7008312,41.37608513,44.41577512,43.17259075,44.91277463,39.09636141,36.61992225,35.47805174,35.08269198,35.06964792,35.07665196
European Union (Convention),5.C.2.a  Biogenic,674.8949071,674.8949071,670.3180211,666.2680882,661.2979504,657.5255825,653.3527281,648.4939407,644.1149805,637.9426354,639.1166883,636.138211,636.0205916,663.9818016,677.6537741,639.8913146,617.6777788,612.8831786,578.1306092,572.8820867,568.0451452,563.907496,564.6466045,553.8412769,547.5866479,542.1776264,537.3354794,532.4315573,527.3689384
European Union (Convention),5.C.2.a.i  Municipal Solid Waste,13.97310281,13.97310281,14.41899359,15.39233439,15.44493368,16.69125441,17.53239368,17.70233324,18.35174071,17.20395739,23.39419507,25.42566769,30.29423683,63.24581927,81.93194416,49.20753138,31.92776687,32.0772704,2.268008922,2.002416046,1.90406491,2.844042574,8.328300755,2.320186367,1.781693582,1.159956989,1.190837107,1.123903435,1.130161213
European Union (Convention),5.C.2.a.ii  Other,660.9218043,660.9218043,655.8990275,650.8757538,645.8530167,640.8343281,635.8203344,630.7916075,625.7632398,620.738678,615.7224932,610.7125433,605.7263548,600.7359823,595.7218299,590.6837833,585.750012,580.8059083,575.8626002,570.8796706,566.1410802,561.0634534,556.3183037,551.5210906,545.8049544,541.0176694,536.1446423,531.3076539,526.2387772
European Union (Convention),5.C.2.b  Non-biogenic,89.99682051,89.99682051,93.31992942,104.1998398,101.9955967,89.25914376,76.84554996,66.75385376,70.24606506,64.04165438,63.74904878,59.84324789,61.17779528,83.8673884,100.0443728,74.79592317,65.00495677,61.23027179,40.7008312,41.37608513,44.41577512,43.17259075,44.91277463,39.09636141,36.61992225,35.47805174,35.08269198,35.06964792,35.07665196
European Union (Convention),5.C.2.b.i  Municipal Solid Waste,43.88768261,43.88768261,47.72936295,59.12784474,57.44217307,45.22429157,33.3292692,23.75614443,27.76692715,22.08108791,22.30705373,18.91982427,20.49008595,43.41539335,56.41464589,33.94315313,21.89832206,22.13444289,1.330158402,1.73056844,1.614407634,2.238900315,6.052922914,1.9134502,1.582571028,1.158521013,1.193488868,1.151877866,1.1588819
European Union (Convention),5.C.2.b.ii  Other,46.1091379,46.1091379,45.59056648,45.07199505,44.55342362,44.03485219,43.51628076,42.99770933,42.4791379,41.96056648,41.44199505,40.92342362,40.68770933,40.45199505,43.62972691,40.85277004,43.10663471,39.0958289,39.3706728,39.64551669,42.80136749,40.93369044,38.85985172,37.18291121,35.03735122,34.31953072,33.88920311,33.91777006,33.91777006
European Union (Convention),5.E  Other,20.30915496,20.30915496,20.80723718,22.13641825,20.37103593,20.35689545,22.60759092,22.85689823,21.54974335,19.99758703,20.99542035,20.72521958,20.49752291,20.04324579,21.77745066,19.60624992,20.2207396,20.6387572,21.29000178,20.49200613,19.83660578,17.43782652,17.06208563,15.4971298,16.05366053,14.37338854,15.05765286,44.71725623,15.69770972
European Union (Convention),Long-term Storage of C in Waste Disposal Sites,119242.6963,119242.6963,123532.4047,127698.5044,131669.8106,135621.6804,139490.4051,143247.8358,147067.7547,150597.5204,154029.7649,157901.1204,161616.7299,165368.4875,169560.5341,172722.4757,175997.4808,179199.1496,182747.6319,185952.8814,188664.9179,192339.7395,194363.3915,196587.5549,199591.6385,202460.7654,203976.8487,205852.7368,207663.3241
European Union (Convention),Annual Change in Total Long-term C Storage,4554.678021,4554.678021,4279.490258,4084.222794,3943.8254,3728.276456,3703.408675,3731.994067,3721.072226,3754.155496,3742.532514,3712.814084,3670.068712,3675.026678,3688.685915,3257.212183,3272.425345,3362.295846,3313.270464,3192.091893,3002.236749,2819.814339,2673.282788,2532.408902,2299.877406,2067.411788,1906.489879,1694.7334,1711.476838
European Union (Convention),Annual Change in Total Long-term C Storage in HWP Waste,2317.659973,2317.659973,2175.654133,2089.072189,2001.137041,1959.678646,1926.290087,1954.789044,1992.875519,2029.286178,2058.713766,1993.045395,1978.705618,1965.959357,1940.013009,1931.034843,1899.269363,1963.007786,1966.744388,1910.919616,1780.307475,1711.263908,1603.795866,1530.14387,1353.010222,1196.386151,1078.675541,969.9384576,993.5017985
European Union (Convention),6.  Other,"NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO"
European Union (KP),1.  Energy,4127592.121,4127592.121,4105401.761,3976772.274,3901230.21,3865798.538,3900886.571,4011637.353,3919667.426,3914114.099,3857601.531,3867098.596,3949843.321,3928864.231,4008263.968,4006258.284,3986979.065,3989059.378,3934085.998,3854325.056,3581513.04,3675763.001,3531884.855,3486692.849,3401316.263,3227064.141,3261926.332,3245283.634,3257950.772
European Union (KP),1.AA  Fuel Combustion - Sectoral approach,4097637.761,4097637.761,4077062.181,3948017.27,3872529.095,3837629.478,3870898.586,3981682.065,3889883.75,3886523.213,3830792.665,3840166.471,3923999.071,3902642.128,3981301.815,3980529.448,3960016.356,3961074.655,3905908.669,3827481.862,3556228.008,3650141.847,3506191.042,3461465.474,3374548.516,3200873.361,3235644.39,3219500.511,3231276.49
European Union (KP),1.A.1  Energy Industries,1666764.986,1666764.986,1632782.688,1574346.522,1507571.803,1514260.161,1515726.662,1544762.571,1500253.092,1517057.701,1472074.258,1502683.924,1544381.236,1561188.096,1610711.984,1599006.932,1588981.753,1599639.918,1608994.576,1537299.488,1413739.877,1439888.093,1414091.782,1406641.948,1331175.773,1247328.095,1233858.778,1186790.48,1167970.059
European Union (KP),1.A.1.a  Public Electricity and Heat Production,1430185.831,1430185.831,1407671.451,1358496.99,1289438.125,1287271.176,1283108.817,1313199.3,1266782.007,1288816.098,1255958.921,1285653.004,1327464.571,1342064.709,1392987.533,1378927.934,1363998.642,1377823.789,1389722.138,1318168.248,1213707.397,1231546.986,1211143.026,1219445.859,1153795.647,1074199.15,1061513.325,1014132.798,997038.2058
European Union (KP),1.A.1.b  Petroleum Refining,122103.0704,122103.0704,116725.9186,116714.4538,120697.7019,124256.7866,130831.9575,134248.0853,136497.7608,137058.0647,130640.3574,133727.0572,137248.8795,136575.954,136579.2326,139787.7692,143602.3255,139837.8397,139698.754,141374.661,133955.4485,133947.7534,131279.7858,126658.2413,120043.3827,116942.5586,117577.9878,117762.037,116070.2606
European Union (KP),1.A.1.c  Manufacture of Solid Fuels and Other Energy Industries,114476.0842,114476.0842,108385.3184,99135.0786,97435.97656,102732.1984,101785.8872,97315.1859,96973.32412,91183.53791,85474.98025,83303.8629,79667.78594,82547.43235,81145.21788,80291.22904,81380.78554,81978.28897,79573.68424,77756.57869,66077.03175,74393.35359,71668.97002,60537.84792,57336.74273,56186.38733,54767.46457,54895.64451,54861.5927
European Union (KP),1.A.2  Manufacturing Industries and Construction,829913.1943,829913.1943,790271.8155,753509.1237,726533.1733,725062.4123,742120.43,734203.692,725585.3529,690118.556,673126.0115,679355.9609,661523.0985,641735.2605,646806.4428,638599.2619,632138.7938,622667.6701,625916.9127,597718.6089,495798.1585,527346.4747,512287.5426,491413.2516,482863.4894,475663.0867,477899.4831,478528.7272,494036.8142
European Union (KP),1.A.2.a  Iron and Steel,183166.6864,183166.6864,171473.8941,160433.3437,152445.397,159960.6017,163251.0253,152509.7695,158504.6151,151440.9933,143207.1408,145424.9611,135243.4274,129361.0063,128805.6738,131749.8299,128801.9879,132166.1717,137064.7893,128186.5466,92353.77879,110128.2691,107870.5569,103536.4711,103001.525,102713.0911,105129.816,96758.08588,100015.6981
European Union (KP),1.A.2.b  Non-Ferrous Metals,16579.38368,16579.38368,17944.24828,16666.05343,16408.28405,16686.20173,16827.70771,17929.79291,18340.85879,18057.89288,17598.52653,17472.94735,18534.35196,18100.83029,17539.90296,16923.56948,15831.25332,15727.85871,15404.95169,14895.79232,13458.22162,13913.72524,13433.93049,12213.72792,9476.005772,8917.339197,9115.051867,9032.694951,9625.049718
European Union (KP),1.A.2.c  Chemicals,111704.8962,111704.8962,106900.6392,96324.20003,92808.53042,98717.84323,108034.6176,105786.3245,101882.1043,91768.78605,89190.86216,90779.84901,91186.37912,86748.62338,88792.84184,86068.51935,84209.43341,81686.66741,78092.45995,78231.26492,69777.15866,70721.69894,69554.84476,68074.81216,67729.31499,65060.41978,62045.87962,63711.48478,68442.83296
European Union (KP),"1.A.2.d  Pulp, Paper and Print",34212.33247,34212.33247,37233.73344,35789.47087,35082.75937,37802.00796,38146.36566,37590.21739,37743.54542,36095.58149,34769.89432,36073.90459,34461.76035,34526.97304,34752.143,33346.67223,33981.66303,33646.96273,32206.15683,30662.44019,28015.81941,28693.2853,27602.87763,26834.77477,27156.85937,25354.86639,23948.41996,24758.80752,24934.09735
European Union (KP),"1.A.2.e  Food Processing, Beverages and Tobacco",51784.8733,51784.8733,55213.89507,54685.8029,55907.4064,57477.26033,60423.58973,61464.81284,58851.07722,56038.36865,55832.67225,54426.52859,55635.36048,54855.52216,53554.70628,51830.48927,49120.84455,45019.0536,44671.7205,42617.93412,37935.62103,39529.22423,37209.88931,37731.751,37523.95611,37364.8703,37483.84135,38197.39845,39710.53507
European Union (KP),1.A.2.f  Non-metallic Minerals,131126.856,131126.856,126666.965,122880.9813,117118.2727,120131.9645,123894.9938,125337.7823,124010.5592,121867.1209,121745.9836,123867.7915,120040.7013,117333.4958,120755.7278,121089.6422,122394.3568,122865.567,125417.7244,118089.5328,95073.39726,96332.63712,96453.48017,87241.26686,81224.84168,84592.61453,83084.31755,85387.33983,86814.37791
European Union (KP),1.A.2.g  Other,301338.1662,301338.1662,274838.4404,266729.2714,256762.5233,234286.5329,231542.1301,233584.9926,226252.5929,214849.8127,210780.9319,211309.9788,206421.1179,200808.8095,202605.4472,197590.5395,197799.2547,191555.389,193059.11,185035.0979,159184.1617,168027.6347,160161.9633,155780.4478,156750.9864,151659.8854,157092.1568,160682.9158,164494.2231
European Union (KP),1.A.3  Transport,780077.4651,780077.4651,787446.1731,810608.5615,814842.6767,820695.9564,832126.258,857691.5823,868509.1638,897414.2135,916359.8666,913189.2732,927224.182,939410.9612,948849.1484,968692.6419,968635.1586,976144.7645,985976.8367,961560.2673,934761.6007,929059.3656,917031.9907,887580.4763,880351.4218,887588.9819,904485.6177,923507.32,936777.6884
European Union (KP),1.A.3.a  Domestic Aviation,14035.69627,14035.69627,13808.9305,14138.31229,13845.53151,14036.85608,15084.89925,16172.25914,17053.63168,17718.80108,18846.4023,19621.99045,19208.53558,18917.32146,18649.41265,19281.34737,19674.75435,19646.55167,19974.78818,19477.05383,18273.51361,18064.13533,17982.97778,16679.25434,15465.704,15127.28589,15254.29809,15677.8431,16130.55956
European Union (KP),1.A.3.b  Road Transportation,717574.3545,717574.3545,726090.9595,749652.3639,756256.7813,761637.7359,771782.7614,794818.79,806080.2391,833122.3369,851744.5613,850098.8016,865419.4643,878007.7569,887728.1648,905912.5613,905925.4382,913738.8788,924409.7285,901061.5414,877572.4166,872729.2877,863156.6303,836913.9007,832419.1847,841952.5849,857952.1735,875864.2202,887149.5466
European Union (KP),1.A.3.b.i  Cars,452116.1743,452116.1743,457774.2544,470719.2432,476562.943,478081.4566,484709.9464,497073.3792,502704.5579,516933.8414,528397.7736,521117.4889,531572.5618,541655.1755,544379.9698,551532.5509,547253.4096,554289.4146,559016.4208,545736.7564,537363.0951,527575.9183,521448.3627,508349.8978,505716.202,515150.961,523688.2956,536146.9569,538874.1988
European Union (KP),1.A.3.b.ii  Light Duty Trucks,67655.97244,67655.97244,68841.15905,71470.27297,74050.77222,76280.47351,77157.83975,81126.71119,84682.28909,90052.72912,92872.00043,95955.83964,97793.27522,98619.0043,102248.5747,106011.4282,108742.9339,108519.0493,112249.2783,109627.3936,106900.3978,108089.6767,107842.0762,103293.7145,100570.8968,102126.9572,102458.038,102833.4289,105375.6449
European Union (KP),1.A.3.b.iii  Heavy Duty Trucks and Buses,188650.8406,188650.8406,190607.8288,198006.3967,196413.1047,198159.1791,200426.9567,206916.5411,208632.8342,215446.9295,219638.2095,222546.1867,225033.0374,226301.6377,229335.8219,236605.3819,238543.1843,239743.9989,242113.71,234201.0746,222122.5175,225977.1664,222775.514,214348.5672,215362.2558,213756.3552,220938.2219,225930.9744,232021.4462
European Union (KP),1.A.3.b.iv  Motorcycles,8708.779065,8708.779065,8581.68863,8846.398386,9008.492058,8908.031845,9255.31958,9507.412184,9826.792112,10488.39195,10653.95107,10253.00462,10548.30574,10954.03724,11263.77413,11245.52191,10846.45923,10642.06919,10452.35648,10776.85317,10488.38687,10455.55178,10490.31491,10382.01514,10244.51809,10415.11938,10409.63595,10511.75622,10443.66037
European Union (KP),1.A.3.b.v  Other,442.588004,442.588004,286.0287034,610.0526916,221.469285,208.5947879,232.698952,194.7463789,233.7657649,200.4448405,182.6267415,226.281776,472.2841557,477.9021984,500.024294,517.6783674,539.4511644,544.3467894,577.9629506,719.4636777,698.0193355,630.9746149,600.3624722,539.7060578,525.3120918,503.1920952,457.9822195,441.1038488,434.5963792
European Union (KP),1.A.3.c  Railways,13394.33899,13394.33899,12096.95128,11978.26265,11415.25765,10920.42065,10720.85717,10395.58544,10183.09139,9797.207412,9223.483727,9413.624075,8608.847841,8581.134778,8495.600977,8460.833237,7822.369125,7757.655564,8050.496677,7843.776962,7147.248789,7155.239723,7157.291922,7035.871796,6726.063434,6338.7312,6304.494178,6223.199639,6359.885375
European Union (KP),1.A.3.d  Domestic Navigation,29849.99493,29849.99493,30252.52569,29912.88355,28765.88341,29916.49713,29437.97691,30502.17323,29837.66824,31142.85813,30559.42941,27508.02281,27491.65181,27418.99317,27554.6391,27484.59815,27081.64565,26899.68171,26061.41314,25106.19971,24829.98141,24374.63615,22163.94416,20950.14376,19163.27714,18653.3765,19466.65471,20014.08243,21084.59978
European Union (KP),1.A.3.e  Other Transportation,5223.080423,5223.080423,5196.806103,4926.739029,4559.222865,4184.44669,5099.763272,5802.77451,5354.533416,5633.009976,5985.989842,6546.834272,6495.682488,6485.754877,6421.33088,7553.301834,8130.951278,8101.996795,7480.410209,8071.6954,6938.44031,6736.066669,6571.146462,6001.305725,6577.192492,5517.003391,5507.997213,5727.97463,6053.09707
European Union (KP),1.A.3.e.i  Pipeline Transport,4567.788762,4567.788762,4666.432175,4389.258575,4033.993779,3629.930812,4549.392423,5232.906036,4722.937699,4990.87188,5329.933057,5886.751024,5835.940973,5797.518225,5707.884863,6785.157917,7307.36151,7241.063714,6608.159258,7139.477209,6204.167384,6008.279545,5837.193923,5290.832179,5862.254177,4792.169378,4756.566893,4944.685142,5245.314364
European Union (KP),1.A.3.e.ii  Other,523.6456016,523.6456016,530.3739286,537.4806107,522.1329185,551.4200705,547.2743938,566.7728709,631.5960567,642.1385958,649.8647845,660.0832471,659.741515,688.2366526,713.4460177,777.5246494,823.5897682,860.9330807,872.2509509,932.2181904,734.2729261,727.7871234,733.9525392,710.4735456,714.9383147,724.8340127,751.4303205,783.2894877,807.782706
European Union (KP),1.A.4  Other Sectors,797666.1202,797666.1202,847263.9637,792765.3974,808860.5641,763177.2736,767144.2032,832747.527,783161.112,770315.3707,758784.5354,735215.772,781936.0112,751366.8085,765377.8495,763678.1566,759251.4395,752107.0826,674180.2938,720947.3738,703134.8793,745346.5094,654464.2121,668442.978,672998.1206,583428.7339,612771.8043,624139.1341,625848.6894
European Union (KP),1.A.4.a  Commercial/Institutional,198495.1095,198495.1095,206708.6575,186701.5162,184934.421,172555.6325,174656.5367,192161.2545,178041.958,179953.9369,180889.918,173420.5369,186639.9227,177045.6459,178237.9408,183075.7541,182867.2655,188985.4345,167406.7776,184196.9566,177814.6341,185735.4549,164280.3846,168407.4636,170317.4542,149819.5508,159868.01,159880.1662,160451.9355
European Union (KP),1.A.4.b  Residential,504436.2157,504436.2157,546451.7954,514884.713,529775.2103,497006.2602,499341.0523,544915.418,512775.8188,500762.9396,488635.4241,474522.6128,508113.9477,489170.4218,501713.7549,494651.4844,490300.0462,480260.6904,426997.3962,456844.5673,447245.9311,479454.3356,411748.2468,423280.8504,426036.8633,357822.3244,377725.6984,388383.8971,389270.5887
European Union (KP),1.A.4.c  Agriculture/Forestry/Fishing,94734.79505,94734.79505,94103.51085,91179.16819,94150.9328,93615.38093,93146.61421,95670.8546,92343.33522,89598.49417,89259.1934,87272.62229,87182.14084,85150.74071,85426.15373,85950.91813,86084.1278,82860.95775,79776.12004,79905.84994,78074.3142,80156.71898,78435.58077,76754.664,76643.8031,75786.85871,75178.09589,75875.07074,76126.16514
European Union (KP),1.A.4.c.i  Stationary,33773.28322,33773.28322,34905.15145,32978.81849,34101.7219,33180.75262,32346.51062,34057.28594,30534.89088,29198.09069,28808.05887,25826.57383,26346.68339,24297.87691,24663.74449,25283.5383,25338.46416,24850.23201,23173.58257,24440.52028,23286.97272,25820.20452,24320.52449,25155.04659,24692.54745,22469.36638,21337.44151,21620.95718,21941.0049
European Union (KP),1.A.4.c.ii  Off-road Vehicles and Other Machinery,50377.71437,50377.71437,48573.69682,47681.64433,49453.30191,49793.8591,50086.59073,51422.77692,51913.13616,50779.59838,50761.81294,51734.15164,51066.2594,51561.60539,51765.38374,51818.98533,52216.98438,49942.83462,48708.60577,48720.28114,47886.54234,47619.00604,47744.6825,45491.9908,46116.38974,46576.32662,47263.9943,47888.70416,47736.3655
European Union (KP),1.A.4.c.iii  Fishing,10583.79745,10583.79745,10624.66257,10518.70537,10595.90899,10640.76921,10713.51285,10190.79173,9895.308182,9620.805095,9689.321591,9711.896817,9769.198053,9291.258407,8997.025501,8848.394503,8528.67926,8067.891112,7893.931706,6745.04852,6900.799144,6717.508422,6370.373785,6107.626614,5834.865913,6741.165717,6576.660078,6365.409411,6448.794747
European Union (KP),1.A.5  Other (Not specified elsewhere),23215.99565,23215.99565,19297.54015,16787.66521,14720.87821,14433.67417,13781.0324,12276.69278,12375.02906,11617.37234,10447.99311,9721.541029,8934.54268,8941.002154,9556.390943,10552.4554,11009.21032,10515.22049,10840.04982,9956.124179,8793.492413,8501.403821,8315.514179,7386.82015,7159.711161,6864.462885,6628.707669,6534.84987,6643.238663
European Union (KP),1.A.5.a  Stationary,8998.767368,8998.767368,7800.300886,6111.599742,4168.356185,3619.965514,3547.303404,3314.843092,3496.152391,3383.260139,2604.590234,2693.965894,2937.773647,2679.957929,2815.162873,3533.074691,3497.748687,2778.655579,2983.728927,2666.880378,2007.541401,2144.719029,2177.813343,2241.232025,2025.579266,1882.232194,1932.918311,1938.254727,2294.760769
European Union (KP),1.A.5.b  Mobile,14217.22829,14217.22829,11497.23926,10676.06546,10552.52203,10813.70865,10233.729,8961.849683,8878.876665,8234.112197,7843.402879,7027.575135,5996.769033,6261.044225,6741.228071,7019.380714,7511.461637,7736.564906,7856.320893,7289.243801,6785.951013,6356.684792,6137.700835,5145.588125,5134.131895,4982.230691,4695.789358,4596.595142,4348.477894
European Union (KP),Waste Incineration with Energy Recovery included as Biomass,3255.836986,3255.836986,3527.489255,3725.899523,4067.45786,4227.136529,4687.145642,5013.462593,5481.777252,5711.037072,6046.049575,6414.320907,6779.514675,7411.62456,7992.225859,8366.604291,8845.130192,9361.171177,9998.183655,10492.50297,11263.07385,11885.80735,12666.03508,13014.29965,13334.15981,14102.25257,14578.90527,15192.44705,16213.15195
European Union (KP),Waste Incineration with Energy Recovery included as Fossil Fuels,7300.893098,7300.893098,7867.943598,7635.738388,7752.593787,8621.609197,8593.174874,7763.449141,7308.801319,5065.546567,5601.89133,6288.326481,7079.319269,7877.105093,8563.367073,9551.846427,10274.73228,11541.83058,13109.11,13818.09401,14025.77489,14605.06415,14619.01693,15726.64893,16528.71486,18113.38815,19684.93691,21041.18468,18459.23896
European Union (KP),1.AB  Fuel Combustion - Reference Approach,4009158.496,4009158.496,3974602.152,3821858.019,3765818.113,3720378.319,3789967.648,3900959.799,3811779.028,3817899.317,3745047.255,3739438.085,3844256.682,3823229.422,3915549.398,3906622.105,3880976.71,3902766.153,3832584.169,3761274.156,3485916.846,3585977.182,3452599.332,3403858.712,3320339.224,3127189.942,3173356.703,3166945.902,3181001.197
European Union (KP),"1.AD  Feedstocks, Reductants and Other Non-energy Use of Fuels",142658.4028,142658.4028,129771.3926,124135.564,119915.6548,128866.3317,135515.6682,136536.017,139871.5405,136929.3348,128519.5414,137027.3931,127951.2366,124725.5731,127629.6917,133352.2081,135320.848,134988.8162,137043.3056,133851.6479,105106.9021,120699.4804,120215.3977,115132.0299,116676.0189,114957.734,111459.7855,108501.4957,110558.5195
European Union (KP),1.B  Fugitive Emissions from Fuels,29954.35974,29954.35974,28339.57985,28755.00344,28701.11417,28169.06021,29987.98509,29955.28749,29783.6766,27590.88581,26808.86564,26932.12541,25844.2505,26222.10282,26962.15278,25728.83649,26962.70943,27984.72302,28177.3283,26843.19405,25285.0319,25621.15427,25693.81303,25227.37521,26767.74763,26190.78035,26281.94128,25783.12342,26674.28267
European Union (KP),1.B.1  Solid Fuels,7585.979478,7585.979478,5839.813035,5644.921551,5024.69923,3521.674184,4396.603784,3859.272974,5120.068088,3209.723617,3986.016683,4782.834906,4065.573286,4243.893912,4809.051651,4106.24993,3590.137905,4120.084941,4126.459303,3568.714536,2518.699189,3306.645703,3423.236928,3541.291252,3856.079369,3885.99912,3829.616932,3508.365491,4166.090966
European Union (KP),1.B.1.a  Coal Mining and Handling,597.007954,597.007954,527.3936238,534.6414509,506.281112,487.8383089,485.5545851,469.7616621,466.97375,461.8128178,429.6239221,438.8925649,437.7742658,444.5211159,432.0273476,420.0354669,407.8787857,425.6910567,393.8588687,391.4027608,354.0156022,363.3099102,360.7188027,359.1023001,288.465351,284.1047238,270.0440901,240.3529883,209.2313693
European Union (KP),1.B.1.a.i  Underground Mines,596.7389643,596.7389643,527.1151362,534.4462945,506.102801,487.7383114,485.4902154,469.7086168,466.9416719,461.8085168,429.6205171,438.890056,437.7742658,444.5211159,432.0273476,420.0354669,407.8787857,425.6910567,393.8588687,391.4027608,354.0156022,363.3099102,360.7188027,359.1023001,288.465351,284.1047238,270.0440901,240.3529883,209.2313693
European Union (KP),1.B.1.a.i.1  Mining Activities,582.7139759,582.7139759,513.312899,519.3470407,490.9823547,472.8593114,468.2692154,452.7396168,450.2236719,443.6135168,411.7505171,417.6757345,420.2643624,430.9029414,422.0201904,413.6386933,404.9460459,425.2428195,393.5164173,391.0424392,353.6367889,362.9481027,360.3220969,358.7187298,288.0871931,283.7250857,269.6661752,240.0129883,208.9113693
European Union (KP),1.B.1.a.i.2  Post-Mining Activities,0.019988469,0.019988469,0.007237204,0.038253795,0.003446288,"NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO",0.040321567,0.047903401,0.056174491,0.086157195,0.033773621,0.032739734,0.007237204,0.054451347,0.040321567,0.024813272,0.034807507,0.031705848,0.027570302,0.025157901,0.029638075,0.027914931,"NA,NE,NO","NA,NE,NO"
European Union (KP),1.B.1.a.i.3  Abandoned Underground Mines,14.005,14.005,13.795,15.061,15.117,14.879,17.221,16.969,16.718,18.195,17.87,21.174,17.462,13.562,9.921,6.363,2.9,0.441,0.288,0.32,0.354,0.327,0.365,0.356,0.353,0.35,0.35,0.34,0.32
European Union (KP),1.B.1.a.ii  Surface Mines,0.268989656,0.268989656,0.278487626,0.195156386,0.178310931,0.099997487,0.06436964,0.053045262,0.032078047,0.004300967,0.003404932,0.002508898,"NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA"
European Union (KP),1.B.1.a.ii.1  Mining Activities,0.248298144,0.248298144,0.2570655,0.180144357,0.164594706,0.092305373,0.059418129,0.048964857,0.029610505,0.003970124,0.003143014,0.002315905,"NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO"
European Union (KP),1.B.1.a.ii.2  Post-Mining Activities,0.020691512,0.020691512,0.021422125,0.01501203,0.013716225,0.007692114,0.004951511,0.004080405,0.002467542,0.000330844,0.000261918,0.000192992,"NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO","NA,NE,NO"
European Union (KP),1.B.1.b  Solid Fuel Transformation,6982.047544,6982.047544,5305.811249,5084.704386,4497.008867,3011.108273,3873.826837,3352.844713,4612.533043,2713.350686,3514.820631,4300.616566,3560.430729,3734.087553,4300.950349,3605.207324,3093.732137,3591.108938,3623.845001,3083.767207,2057.626374,2845.546251,2952.666042,3063.042386,3483.289383,3543.344475,3479.134938,3191.994281,3876.16796
