Sector,Fuel,Country,2006,2013
cars,gas_diesel,Equatorial Guinea,34.18209076,36.65632629
cars,gas_diesel,Gabon,28.82681465,40.76032257
cars,gas_diesel,Burundi,12.80519104,17.19201088
cars,gas_diesel,Comoros,NaN,NaN
cars,gas_diesel,Djibouti,1.961026073,3.022237539
cars,gas_diesel,Eritrea,15.57862377,18.95241547
cars,gas_diesel,Ethiopia,241.048111,343.1906433
cars,gas_diesel,Kenya,305.3284302,439.458374
cars,gas_diesel,Madagascar,48.254879,60.08730316
cars,gas_diesel,Malawi,46.82061768,68.41991425
cars,gas_diesel,Mozambique,99.59648132,168.2180634
cars,gas_diesel,Rwanda,26.14803314,36.13040543
cars,gas_diesel,Somalia,12.46377087,14.38687611
cars,gas_diesel,South Sudan,105.5212936,220.302948
cars,gas_diesel,Tanzania,284.2685852,476.261261
cars,gas_diesel,Uganda,135.1013489,160.3794403
cars,gas_diesel,Zambia,82.3846817,82.48686981
cars,gas_diesel,Botswana,169.7229462,236.5003204
cars,gas_diesel,Lesotho,39.60324478,41.02286148
cars,gas_diesel,Namibia,166.5897522,201.6721802
cars,gas_diesel,South Africa,4809.78125,5405.230957
cars,gas_diesel,Swaziland,79.84741974,86.98505402
cars,gas_diesel,Zimbabwe,80.70620728,124.7723465
cars,gas_diesel,Benin,196.4771423,347.6995239
cars,gas_diesel,Burkina Faso,78.30766296,177.735733
cars,gas_diesel,Cameroon,276.0702515,423.8025818
cars,gas_diesel,Cape Verde,NaN,NaN
cars,gas_diesel,Chad,3.350054502,4.444350243
cars,gas_diesel,Cote dIvoire,138.7484436,239.914093
cars,gas_diesel,Gambia,20.45083809,31.87883186
cars,gas_diesel,Ghana,356.526001,729.8046265
cars,gas_diesel,Guinea,18.1973629,60.68548965
cars,gas_diesel,Guinea-Bissau,1.405254126,1.79404223
cars,gas_diesel,Liberia,19.11449051,32.63275146
cars,gas_diesel,Mali,4.60833025,6.619153023
cars,gas_diesel,Mauritania,75.12620544,113.0542221
cars,gas_diesel,Niger,50.50545502,104.1071854
cars,gas_diesel,Nigeria,2365.708496,2546.317139
cars,gas_diesel,Sao Tome and Principe,NaN,NaN
cars,gas_diesel,Senegal,186.8044891,173.4861755
cars,gas_diesel,Sierra Leone,32.14654922,45.23372269
cars,gas_diesel,Togo,84.63158417,170.9080353
charcoal-production,biomass,Algeria,0.512785292,0.723456812
charcoal-production,biomass,Egypt,257.5976807,274.3119873
charcoal-production,biomass,Libya,0.03869881,0.048195407
charcoal-production,biomass,Morocco,20.0690155,21.86152344
charcoal-production,biomass,Sudan,300.9565918,267.8044189
charcoal-production,biomass,Tunisia,34.20001526,37.70801392
charcoal-production,biomass,Angola,203.3851196,253.5181885
charcoal-production,biomass,Central African Republic,4.322237778,39.19105835
charcoal-production,biomass,Congo,35.47082214,38.49160767
charcoal-production,biomass,Democratic Republic of Congo,124.7360107,152.2466919
charcoal-production,biomass,Equatorial Guinea,1.538669586,1.794087982
charcoal-production,biomass,Gabon,3.880835342,4.46938324
charcoal-production,biomass,Burundi,15.27038269,15.79424438
charcoal-production,biomass,Comoros,NaN,NaN
charcoal-production,biomass,Djibouti,8.324475098,9.621127319
charcoal-production,biomass,Eritrea,25.29284058,31.83456421
charcoal-production,biomass,Ethiopia,693.867041,803.6508301
charcoal-production,biomass,Kenya,5.96561203,6.308514023
charcoal-production,biomass,Madagascar,190.1243774,237.4568115
charcoal-production,biomass,Malawi,97.22833862,114.1416748
charcoal-production,biomass,Mozambique,79.91709595,130.9583984
charcoal-production,biomass,Rwanda,54.52210693,62.4031189
charcoal-production,biomass,Somalia,183.3186157,231.8111084
charcoal-production,biomass,South Sudan,87.45645752,126.7554321
charcoal-production,biomass,Tanzania,300.8084961,319.1458984
charcoal-production,biomass,Uganda,173.2222168,202.9852783
charcoal-production,biomass,Zambia,181.4899048,219.7127686
charcoal-production,biomass,Botswana,13.18181915,14.83196411
charcoal-production,biomass,Lesotho,16.85894165,19.22758942
charcoal-production,biomass,Namibia,3.279633331,3.239419556
charcoal-production,biomass,South Africa,39.21301575,143.2273071
charcoal-production,biomass,Swaziland,7.89443512,10.03603516
charcoal-production,biomass,Zimbabwe,3.841091919,4.362802124
charcoal-production,biomass,Benin,41.40316162,51.49671631
charcoal-production,biomass,Burkina Faso,108.4507935,129.0867676
charcoal-production,biomass,Cameroon,46.98294067,53.20796509
charcoal-production,biomass,Cape Verde,NaN,NaN
charcoal-production,biomass,Chad,73.16179199,85.40008545
charcoal-production,biomass,Cote dIvoire,203.4237793,264.1872559
charcoal-production,biomass,Gambia,8.450537109,9.567915344
charcoal-production,biomass,Ghana,203.0325073,272.7301514
charcoal-production,biomass,Guinea,60.82349854,69.92490234
charcoal-production,biomass,Guinea-Bissau,10.1285614,11.55817566
charcoal-production,biomass,Liberia,49.18012695,51.82593994
charcoal-production,biomass,Mali,26.77683105,30.9854248
charcoal-production,biomass,Mauritania,34.64898071,42.10550232
charcoal-production,biomass,Niger,12.18441544,16.8199646
charcoal-production,biomass,Nigeria,471.3378906,795.7666504
charcoal-production,biomass,Sao Tome and Principe,NaN,NaN
charcoal-production,biomass,Senegal,70.35076294,116.8209839
charcoal-production,biomass,Sierra Leone,72.40529175,83.45280151
charcoal-production,biomass,Togo,110.3744507,135.7956665
charcoal-use,biomass,Algeria,0.082718186,0.223741055
charcoal-use,biomass,Egypt,40.20441055,43.53055573
charcoal-use,biomass,Libya,0.003149727,0.001543288
charcoal-use,biomass,Morocco,15.2130394,16.67369652
charcoal-use,biomass,Sudan,254.3604279,242.49263
charcoal-use,biomass,Tunisia,31.04820251,28.63796043
charcoal-use,biomass,Angola,154.7022247,196.4690094
charcoal-use,biomass,Central African Republic,10.45725441,11.59349442
charcoal-use,biomass,Congo,32.88323975,32.13747787
charcoal-use,biomass,Democratic Republic of Congo,94.93869019,119.4987717
charcoal-use,biomass,Equatorial Guinea,0.823903918,0.989754319
charcoal-use,biomass,Gabon,0.343148649,0.349780917
charcoal-use,biomass,Burundi,40.70343781,47.39441681
charcoal-use,biomass,Comoros,NaN,NaN
charcoal-use,biomass,Djibouti,7.108518124,7.902347565
charcoal-use,biomass,Eritrea,19.1464386,22.87909126
charcoal-use,biomass,Ethiopia,560.9725952,650.1965942
charcoal-use,biomass,Kenya,6.829648018,5.212779045
charcoal-use,biomass,Madagascar,57.94462585,94.25728607
charcoal-use,biomass,Malawi,160.0169983,194.4824371
charcoal-use,biomass,Mozambique,65.66926575,106.0350418
charcoal-use,biomass,Rwanda,46.75529099,56.20783997
charcoal-use,biomass,Somalia,14.26111317,15.9870472
charcoal-use,biomass,South Sudan,16.56596756,32.91979218
charcoal-use,biomass,Tanzania,244.1217499,263.0871887
charcoal-use,biomass,Uganda,144.1209106,168.7262421
charcoal-use,biomass,Zambia,154.444519,187.4020386
charcoal-use,biomass,Botswana,1.107079744,4.760730743
charcoal-use,biomass,Lesotho,13.44261456,15.21177959
charcoal-use,biomass,Namibia,1.083604932,4.463836193
charcoal-use,biomass,South Africa,28.56286812,115.8266449
charcoal-use,biomass,Swaziland,6.405440331,7.725218773
charcoal-use,biomass,Zimbabwe,152.2692566,184.6249847
charcoal-use,biomass,Benin,29.44280624,35.83498383
charcoal-use,biomass,Burkina Faso,89.7450943,106.2029266
charcoal-use,biomass,Cameroon,38.63694763,43.15803909
charcoal-use,biomass,Cape Verde,NaN,NaN
charcoal-use,biomass,Chad,55.75430679,64.32702637
charcoal-use,biomass,Cote dIvoire,169.7486725,175.1978607
charcoal-use,biomass,Gambia,6.497145176,9.507829666
charcoal-use,biomass,Ghana,172.2112579,209.2630463
charcoal-use,biomass,Guinea,28.01848221,34.62900925
charcoal-use,biomass,Guinea-Bissau,3.747611523,4.807714462
charcoal-use,biomass,Liberia,19.45500374,25.04542351
charcoal-use,biomass,Mali,20.04189682,22.8157196
charcoal-use,biomass,Mauritania,28.67518044,34.72597504
charcoal-use,biomass,Niger,90.81300354,108.5205154
charcoal-use,biomass,Nigeria,332.3945618,554.6897583
charcoal-use,biomass,Sao Tome and Principe,NaN,NaN
charcoal-use,biomass,Senegal,52.05289841,87.33522797
charcoal-use,biomass,Sierra Leone,61.57577515,64.85274506
charcoal-use,biomass,Togo,84.02407837,100.5954895
gas-flares,process,Algeria,0.034836702,0.022714788
gas-flares,process,Egypt,0.006895699,0.005019858
gas-flares,process,Libya,0.024505837,0.011347845
gas-flares,process,Morocco,0.000334697,NaN
gas-flares,process,Sudan,0.00090018,0.000576143
gas-flares,process,Tunisia,0.000957512,0.000490538
gas-flares,process,Angola,0.000915377,0.00062908
gas-flares,process,Central African Republic,NaN,NaN
gas-flares,process,Congo,0.002039488,0.001197394
gas-flares,process,Democratic Republic of Congo,0.00040914,0.000263581
gas-flares,process,Equatorial Guinea,0.000493633,0.00088498
gas-flares,process,Gabon,0.005863576,0.003511135
gas-flares,process,Burundi,NaN,NaN
gas-flares,process,Comoros,NaN,NaN
gas-flares,process,Djibouti,NaN,NaN
gas-flares,process,Eritrea,NaN,NaN
gas-flares,process,Ethiopia,NaN,NaN
gas-flares,process,Kenya,NaN,NaN
gas-flares,process,Madagascar,NaN,NaN
gas-flares,process,Malawi,NaN,NaN
gas-flares,process,Mozambique,NaN,NaN
gas-flares,process,Rwanda,NaN,NaN
gas-flares,process,Somalia,NaN,NaN
gas-flares,process,South Sudan,7.14E-05,1.34E-05
gas-flares,process,Tanzania,NaN,NaN
gas-flares,process,Uganda,NaN,NaN
gas-flares,process,Zambia,NaN,NaN
gas-flares,process,Botswana,NaN,NaN
gas-flares,process,Lesotho,NaN,NaN
gas-flares,process,Namibia,NaN,NaN
gas-flares,process,South Africa,0.00024365,0.000185962
gas-flares,process,Swaziland,NaN,NaN
gas-flares,process,Zimbabwe,NaN,NaN
gas-flares,process,Benin,NaN,NaN
gas-flares,process,Burkina Faso,NaN,NaN
gas-flares,process,Cameroon,1.05E-05,8.87E-06
gas-flares,process,Cape Verde,NaN,NaN
gas-flares,process,Chad,NaN,NaN
gas-flares,process,Cote dIvoire,0.000174303,0.00014524
gas-flares,process,Gambia,NaN,NaN
gas-flares,process,Ghana,0.000149385,0.000309515
gas-flares,process,Guinea,NaN,NaN
gas-flares,process,Guinea-Bissau,NaN,NaN
gas-flares,process,Liberia,NaN,NaN
gas-flares,process,Mali,NaN,NaN
gas-flares,process,Mauritania,NaN,NaN
gas-flares,process,Niger,NaN,NaN
gas-flares,process,Nigeria,0.053230595,0.039863199
gas-flares,process,Sao Tome and Principe,NaN,NaN
gas-flares,process,Senegal,NaN,NaN
gas-flares,process,Sierra Leone,NaN,NaN
gas-flares,process,Togo,NaN,NaN
generator-use,gas_diesel,Algeria,NaN,7.25E-05
generator-use,gas_diesel,Egypt,NaN,NaN
generator-use,gas_diesel,Libya,NaN,NaN
generator-use,gas_diesel,Morocco,NaN,NaN
generator-use,gas_diesel,Sudan,0.836580217,2.106382847
generator-use,gas_diesel,Tunisia,NaN,NaN
generator-use,gas_diesel,Angola,0.64933151,1.096940875
generator-use,gas_diesel,Central African Republic,0.304571331,0.218489975
generator-use,gas_diesel,Congo,0.548654616,0.576840878
generator-use,gas_diesel,Democratic Republic of Congo,8.917023659,9.345276833
generator-use,gas_diesel,Equatorial Guinea,0.078010276,0.46222657
generator-use,gas_diesel,Gabon,0.350908726,0.365961313
generator-use,gas_diesel,Burundi,0.103063881,0.103879079
generator-use,gas_diesel,Comoros,NaN,NaN
generator-use,gas_diesel,Djibouti,0.080288097,0.089017145
generator-use,gas_diesel,Eritrea,0.117441759,0.094233207
generator-use,gas_diesel,Ethiopia,0.074833989,0.227781445
generator-use,gas_diesel,Kenya,0.898143351,1.143998146
generator-use,gas_diesel,Madagascar,0.056885414,0.090749741
generator-use,gas_diesel,Malawi,0.223288834,0.2244993
generator-use,gas_diesel,Mozambique,0.195084989,0.197508588
generator-use,gas_diesel,Rwanda,0.078224868,0.109244384
generator-use,gas_diesel,Somalia,0.040578596,0.054629449
generator-use,gas_diesel,South Sudan,0.054946601,0.296489775
generator-use,gas_diesel,Tanzania,0.985775828,0.879143238
generator-use,gas_diesel,Uganda,0.508780956,0.789131165
generator-use,gas_diesel,Zambia,0.500134408,0.559926867
generator-use,gas_diesel,Botswana,0.055900872,0.061285265
generator-use,gas_diesel,Lesotho,0.012177953,0.012884552
generator-use,gas_diesel,Namibia,0.067013577,0.083650403
generator-use,gas_diesel,South Africa,9.162548065,9.607713699
generator-use,gas_diesel,Swaziland,0.301229089,0.344458491
generator-use,gas_diesel,Zimbabwe,0.865596294,0.881315947
generator-use,gas_diesel,Benin,0.028622201,0.0420334
generator-use,gas_diesel,Burkina Faso,0.441404641,0.417735308
generator-use,gas_diesel,Cameroon,0.095839366,0.838535249
generator-use,gas_diesel,Cape Verde,NaN,NaN
generator-use,gas_diesel,Chad,0.02075774,0.021145958
generator-use,gas_diesel,Cote dIvoire,0.649685979,0.100605503
generator-use,gas_diesel,Gambia,0.00940904,0.012447343
generator-use,gas_diesel,Ghana,1.812217116,2.300223351
generator-use,gas_diesel,Guinea,0.309394389,0.40173474
generator-use,gas_diesel,Guinea-Bissau,0.008194753,0.010859833
generator-use,gas_diesel,Liberia,0.011181287,0.034193762
generator-use,gas_diesel,Mali,0.252480716,0.273808897
generator-use,gas_diesel,Mauritania,1.40791285,1.607146859
generator-use,gas_diesel,Niger,0.275244951,0.282585979
generator-use,gas_diesel,Nigeria,11.51775646,11.8685379
generator-use,gas_diesel,Sao Tome and Principe,NaN,NaN
generator-use,gas_diesel,Senegal,0.040007092,0.05104408
generator-use,gas_diesel,Sierra Leone,0.084335491,0.139835626
generator-use,gas_diesel,Togo,0.111790046,0.119020417
household-crop-residue-use,biomass,Algeria,1.474431038,1.864036679
household-crop-residue-use,biomass,Egypt,10.50922489,10.47741604
household-crop-residue-use,biomass,Libya,0.081578031,0.112896733
household-crop-residue-use,biomass,Morocco,3.555815935,3.700821638
household-crop-residue-use,biomass,Sudan,0.088815674,0.045426633
household-crop-residue-use,biomass,Tunisia,0.57366991,0.448990464
household-crop-residue-use,biomass,Angola,50.91399002,87.25967407
household-crop-residue-use,biomass,Central African Republic,7.65596962,8.517546654
household-crop-residue-use,biomass,Congo,5.058460236,5.505558968
household-crop-residue-use,biomass,Democratic Republic of Congo,62.96690369,67.36584473
household-crop-residue-use,biomass,Equatorial Guinea,0.401467204,0.264269859
household-crop-residue-use,biomass,Gabon,2.166661739,2.735525131
household-crop-residue-use,biomass,Burundi,18.08699417,12.76341248
household-crop-residue-use,biomass,Comoros,NaN,NaN
household-crop-residue-use,biomass,Djibouti,0.000123115,0.000245515
household-crop-residue-use,biomass,Eritrea,0.511441171,0.874854267
household-crop-residue-use,biomass,Ethiopia,183.0657654,315.7692871
household-crop-residue-use,biomass,Kenya,96.66838074,99.15335083
household-crop-residue-use,biomass,Madagascar,63.30672836,64.88605499
household-crop-residue-use,biomass,Malawi,75.05508423,104.0370712
household-crop-residue-use,biomass,Mozambique,52.57949829,73.12005615
household-crop-residue-use,biomass,Rwanda,8.638905525,22.01813316
household-crop-residue-use,biomass,Somalia,0.298817188,0.344855905
household-crop-residue-use,biomass,South Sudan,0.330755234,0.518125772
household-crop-residue-use,biomass,Tanzania,161.4182892,189.774292
household-crop-residue-use,biomass,Uganda,54.16075134,71.34279633
household-crop-residue-use,biomass,Zambia,42.64532471,72.75406647
household-crop-residue-use,biomass,Botswana,0.040189773,0.04730181
household-crop-residue-use,biomass,Lesotho,1.913549662,1.131818533
household-crop-residue-use,biomass,Namibia,0.195911095,0.247579738
household-crop-residue-use,biomass,South Africa,6.226733208,8.141852379
household-crop-residue-use,biomass,Swaziland,19.41470909,21.30929947
household-crop-residue-use,biomass,Zimbabwe,53.57446289,38.31555557
household-crop-residue-use,biomass,Benin,31.27394485,47.38160706
household-crop-residue-use,biomass,Burkina Faso,60.57128906,82.22302246
household-crop-residue-use,biomass,Cameroon,54.24205399,64.34529114
household-crop-residue-use,biomass,Cape Verde,NaN,NaN
household-crop-residue-use,biomass,Chad,0.862725377,1.109727144
household-crop-residue-use,biomass,Cote dIvoire,60.87731552,70.32660675
household-crop-residue-use,biomass,Gambia,1.859704494,1.953145146
household-crop-residue-use,biomass,Ghana,71.43502808,101.0301056
household-crop-residue-use,biomass,Guinea,36.57342148,42.83577347
household-crop-residue-use,biomass,Guinea-Bissau,3.487068415,4.373828411
household-crop-residue-use,biomass,Liberia,5.728994846,5.980838776
household-crop-residue-use,biomass,Mali,2.886984587,4.141761303
household-crop-residue-use,biomass,Mauritania,0.433068037,0.572023869
household-crop-residue-use,biomass,Niger,6.399623871,6.969820976
household-crop-residue-use,biomass,Nigeria,591.12323,609.7249146
household-crop-residue-use,biomass,Sao Tome and Principe,NaN,NaN
household-crop-residue-use,biomass,Senegal,16.86674309,22.21622849
household-crop-residue-use,biomass,Sierra Leone,21.55916023,30.62726974
household-crop-residue-use,biomass,Togo,20.91996384,26.94383812
household-fuelwood-use,biomass,Algeria,12.36970997,4.36578846
household-fuelwood-use,biomass,Egypt,715.9768677,702.2786255
household-fuelwood-use,biomass,Libya,27.36731148,29.10887337
household-fuelwood-use,biomass,Morocco,284.8076782,270.5172729
household-fuelwood-use,biomass,Sudan,528.9074707,472.2844543
household-fuelwood-use,biomass,Tunisia,89.19644928,83.13102722
household-fuelwood-use,biomass,Angola,294.9612427,356.1872253
household-fuelwood-use,biomass,Central African Republic,103.303421,56.93883133
household-fuelwood-use,biomass,Congo,70.05084229,73.90911102
household-fuelwood-use,biomass,Democratic Republic of Congo,2429.524658,2309.8396
household-fuelwood-use,biomass,Equatorial Guinea,12.75771713,12.54290771
household-fuelwood-use,biomass,Gabon,94.24801636,111.6741486
household-fuelwood-use,biomass,Burundi,346.705719,380.9055786
household-fuelwood-use,biomass,Comoros,NaN,NaN
household-fuelwood-use,biomass,Djibouti,2.553402901,2.852117777
household-fuelwood-use,biomass,Eritrea,36.43518448,42.97170258
household-fuelwood-use,biomass,Ethiopia,2987.94751,3178.321289
household-fuelwood-use,biomass,Kenya,1045.828247,1043.181885
household-fuelwood-use,biomass,Madagascar,287.8575745,230.122757
household-fuelwood-use,biomass,Malawi,132.4862518,131.9543304
household-fuelwood-use,biomass,Mozambique,726.3673706,684.2156372
household-fuelwood-use,biomass,Rwanda,190.0832367,221.9627075
household-fuelwood-use,biomass,Somalia,236.7993927,262.6237488
household-fuelwood-use,biomass,South Sudan,112.4756241,156.1085663
household-fuelwood-use,biomass,Tanzania,1321.120972,1576.289551
household-fuelwood-use,biomass,Uganda,1348.238037,1441.058838
household-fuelwood-use,biomass,Zambia,430.9424133,514.8963623
household-fuelwood-use,biomass,Botswana,12.93058586,13.31998634
household-fuelwood-use,biomass,Lesotho,61.29586792,65.61802673
household-fuelwood-use,biomass,Namibia,15.46833992,16.577034
household-fuelwood-use,biomass,South Africa,1334.463989,1446.221069
household-fuelwood-use,biomass,Swaziland,35.50377274,37.98128128
household-fuelwood-use,biomass,Zimbabwe,598.2921143,617.0427856
household-fuelwood-use,biomass,Benin,201.8818359,235.9487762
household-fuelwood-use,biomass,Burkina Faso,316,376.6291504
household-fuelwood-use,biomass,Cameroon,766.1503296,727.2341919
household-fuelwood-use,biomass,Cape Verde,NaN,NaN
household-fuelwood-use,biomass,Chad,170.4506683,182.1918335
household-fuelwood-use,biomass,Cote dIvoire,531.0039063,682.6695557
household-fuelwood-use,biomass,Gambia,10.92490673,11.45310783
household-fuelwood-use,biomass,Ghana,224.9443359,188.0119629
household-fuelwood-use,biomass,Guinea,327.7028503,333.7910156
household-fuelwood-use,biomass,Guinea-Bissau,60.84869003,66.85557556
household-fuelwood-use,biomass,Liberia,85.13408661,119.7959366
household-fuelwood-use,biomass,Mali,181.5822601,193.987442
household-fuelwood-use,biomass,Mauritania,30.13803291,32.32723236
household-fuelwood-use,biomass,Niger,285.7696533,277.4271851
household-fuelwood-use,biomass,Nigeria,5351.772949,6304.60498
household-fuelwood-use,biomass,Sao Tome and Principe,NaN,NaN
household-fuelwood-use,biomass,Senegal,85.54415131,90.33898163
household-fuelwood-use,biomass,Sierra Leone,142.5639801,137.3449097
household-fuelwood-use,biomass,Togo,122.4323425,146.2119598
kerosene-use,light_oil,Algeria,0.091134675,0.006084946
kerosene-use,light_oil,Egypt,1.014765739,0.630082011
kerosene-use,light_oil,Libya,2.25918746,3.612859964
kerosene-use,light_oil,Morocco,0.054362785,0.034819212
kerosene-use,light_oil,Sudan,0.09680213,0.02980927
kerosene-use,light_oil,Tunisia,1.179974794,0.327945679
kerosene-use,light_oil,Angola,0.000434135,0.000448213
kerosene-use,light_oil,Central African Republic,0.122290812,0.155566081
kerosene-use,light_oil,Congo,0.11223226,0.2944929
kerosene-use,light_oil,Democratic Republic of Congo,0.081756458,0.081734926
kerosene-use,light_oil,Equatorial Guinea,0.000314859,0.000389402
kerosene-use,light_oil,Gabon,0.107902318,0.124404244
kerosene-use,light_oil,Burundi,0.022838969,0.028716249
kerosene-use,light_oil,Comoros,NaN,NaN
kerosene-use,light_oil,Djibouti,0.109796062,0.110110328
kerosene-use,light_oil,Eritrea,0.176401749,0.126865923
kerosene-use,light_oil,Ethiopia,2.374129057,2.379688263
kerosene-use,light_oil,Kenya,2.406313896,2.629256725
kerosene-use,light_oil,Madagascar,0.305408627,0.410870671
kerosene-use,light_oil,Malawi,0.011277405,0.001681332
kerosene-use,light_oil,Mozambique,0.252932549,0.044895925
kerosene-use,light_oil,Rwanda,0.074299328,0.120898299
kerosene-use,light_oil,Somalia,0.141923726,0.356450945
kerosene-use,light_oil,South Sudan,0.021898812,0.012411451
kerosene-use,light_oil,Tanzania,1.529910564,0.62172097
kerosene-use,light_oil,Uganda,0.569254756,0.462251335
kerosene-use,light_oil,Zambia,0.137767613,0.005485168
kerosene-use,light_oil,Botswana,0.132732853,0.06362845
kerosene-use,light_oil,Lesotho,NaN,NaN
kerosene-use,light_oil,Namibia,0.002356363,0.001178832
kerosene-use,light_oil,South Africa,4.610939026,2.676576614
kerosene-use,light_oil,Swaziland,0.105405256,0.086742342
kerosene-use,light_oil,Zimbabwe,0.256304681,0.280186355
kerosene-use,light_oil,Benin,3.005602121,3.495921612
kerosene-use,light_oil,Burkina Faso,0.23457849,0.028107742
kerosene-use,light_oil,Cameroon,0.890324771,0.680969119
kerosene-use,light_oil,Cape Verde,NaN,NaN
kerosene-use,light_oil,Chad,0.011083929,0.011517297
kerosene-use,light_oil,Cote dIvoire,1.356234312,0.567255676
kerosene-use,light_oil,Gambia,0.079908863,0.161914632
kerosene-use,light_oil,Ghana,0.590212762,0.296183765
kerosene-use,light_oil,Guinea,0.243160203,0.097221017
kerosene-use,light_oil,Guinea-Bissau,0.028271135,0.036189046
kerosene-use,light_oil,Liberia,0.016961792,0.003857892
kerosene-use,light_oil,Mali,0.153230622,0.177152246
kerosene-use,light_oil,Mauritania,0.003683386,0.001496978
kerosene-use,light_oil,Niger,0.104075432,0.064347468
kerosene-use,light_oil,Nigeria,7.2222929,4.581235886
kerosene-use,light_oil,Sao Tome and Principe,NaN,NaN
kerosene-use,light_oil,Senegal,0.095741585,0.051067971
kerosene-use,light_oil,Sierra Leone,0.29838413,0.13625145
kerosene-use,light_oil,Togo,0.522142291,0.68476212
motorcycles,gas_diesel,Algeria,177.5909882,280.3333435
motorcycles,gas_diesel,Egypt,209.4126282,209.1828766
motorcycles,gas_diesel,Libya,83.66398621,110.535202
motorcycles,gas_diesel,Morocco,63.10367966,74.52710724
