Sector,Fuel,Country,2006,2013
cars,gas_diesel,Equatorial Guinea,0.092687443,0.099396534
cars,gas_diesel,Gabon,0.078166183,0.110520036
cars,gas_diesel,Burundi,0.03472228,0.046597416
cars,gas_diesel,Comoros,NaN,NaN
cars,gas_diesel,Djibouti,0.005317477,0.008195036
cars,gas_diesel,Eritrea,0.042242672,0.051395102
cars,gas_diesel,Ethiopia,0.653621101,0.930592527
cars,gas_diesel,Kenya,0.827922087,1.190163288
cars,gas_diesel,Madagascar,0.130846878,0.162931399
cars,gas_diesel,Malawi,0.126957821,0.185526092
cars,gas_diesel,Mozambique,0.270063758,0.456136575
cars,gas_diesel,Rwanda,0.070902457,0.09796546
cars,gas_diesel,Somalia,0.033796505,0.039010522
cars,gas_diesel,South Sudan,0.286129379,0.597871294
cars,gas_diesel,Tanzania,0.770816574,1.288872623
cars,gas_diesel,Uganda,0.366337991,0.434869499
cars,gas_diesel,Zambia,0.22339263,0.223670974
cars,gas_diesel,Botswana,0.460217342,0.643502378
cars,gas_diesel,Lesotho,0.107387321,0.111236725
cars,gas_diesel,Namibia,0.451721253,0.5469486
cars,gas_diesel,South Africa,13.04209824,14.64040131
cars,gas_diesel,Swaziland,0.216512566,0.235809236
cars,gas_diesel,Zimbabwe,0.21884124,0.338382444
cars,gas_diesel,Benin,0.532763128,0.940741692
cars,gas_diesel,Burkina Faso,0.212337353,0.481909862
cars,gas_diesel,Cameroon,0.748586493,1.148775291
cars,gas_diesel,Cape Verde,NaN,NaN
cars,gas_diesel,Chad,0.009083935,0.01205548
cars,gas_diesel,Cote dIvoire,0.376227303,0.650513954
cars,gas_diesel,Gambia,0.055454069,0.086441973
cars,gas_diesel,Ghana,0.966748428,1.97563694
cars,gas_diesel,Guinea,0.049343582,0.164553516
cars,gas_diesel,Guinea-Bissau,0.003810458,0.004864687
cars,gas_diesel,Liberia,0.051830446,0.088486288
cars,gas_diesel,Mali,0.012495854,0.017948366
cars,gas_diesel,Mauritania,0.203710654,0.306555448
cars,gas_diesel,Niger,0.136949505,0.282166739
cars,gas_diesel,Nigeria,6.4148069,6.891257324
cars,gas_diesel,Sao Tome and Principe,NaN,NaN
cars,gas_diesel,Senegal,0.506535158,0.470421548
cars,gas_diesel,Sierra Leone,0.0871679,0.122654818
cars,gas_diesel,Togo,0.229485226,0.463263874
charcoal-production,biomass,Algeria,0.001488083,0.002099443
charcoal-production,biomass,Egypt,0.747538328,0.796042681
charcoal-production,biomass,Libya,0.000112302,0.000139861
charcoal-production,biomass,Morocco,0.058239508,0.063441277
charcoal-production,biomass,Sudan,0.874082947,0.77724328
charcoal-production,biomass,Tunisia,0.099247104,0.109427202
charcoal-production,biomass,Angola,0.590215731,0.735699892
charcoal-production,biomass,Central African Republic,0.012542967,0.113730919
charcoal-production,biomass,Congo,0.102934933,0.111701119
charcoal-production,biomass,Democratic Republic of Congo,0.361979008,0.441813803
charcoal-production,biomass,Equatorial Guinea,0.004465159,0.005206373
charcoal-production,biomass,Gabon,0.011262031,0.012969975
charcoal-production,biomass,Burundi,0.044314051,0.04584668
charcoal-production,biomass,Comoros,NaN,NaN
charcoal-production,biomass,Djibouti,0.024157301,0.027920139
charcoal-production,biomass,Eritrea,0.07339716,0.092382491
charcoal-production,biomass,Ethiopia,2.012266731,2.332005882
charcoal-production,biomass,Kenya,0.017311972,0.018317236
charcoal-production,biomass,Madagascar,0.551733494,0.6890903
charcoal-production,biomass,Malawi,0.282152843,0.33123467
charcoal-production,biomass,Mozambique,0.231916332,0.380036044
charcoal-production,biomass,Rwanda,0.158221018,0.181097758
charcoal-production,biomass,Somalia,0.531983376,0.672706604
charcoal-production,biomass,South Sudan,0.254002619,0.367879343
charcoal-production,biomass,Tanzania,0.872934341,0.927291203
charcoal-production,biomass,Uganda,0.502684021,0.589057207
charcoal-production,biomass,Zambia,0.526676846,0.637597799
charcoal-production,biomass,Botswana,0.03825312,0.043041784
charcoal-production,biomass,Lesotho,0.048923987,0.055797708
charcoal-production,biomass,Namibia,0.009517366,0.009400668
charcoal-production,biomass,South Africa,0.113794625,0.41564002
charcoal-production,biomass,Swaziland,0.022909339,0.029124179
charcoal-production,biomass,Zimbabwe,0.011146702,0.012660684
charcoal-production,biomass,Benin,0.120147634,0.149449313
charcoal-production,biomass,Burkina Faso,0.314719939,0.37460475
charcoal-production,biomass,Cameroon,0.136337614,0.154422748
charcoal-production,biomass,Cape Verde,NaN,NaN
charcoal-production,biomass,Chad,0.212315392,0.247828126
charcoal-production,biomass,Cote dIvoire,0.590327883,0.766661215
charcoal-production,biomass,Gambia,0.024523127,0.027765715
charcoal-production,biomass,Ghana,0.58919239,0.791452408
charcoal-production,biomass,Guinea,0.176507425,0.202919412
charcoal-production,biomass,Guinea-Bissau,0.029392692,0.033541372
charcoal-production,biomass,Liberia,0.142718804,0.150396848
charcoal-production,biomass,Mali,0.077705282,0.089918423
charcoal-production,biomass,Mauritania,0.100549984,0.122188497
charcoal-production,biomass,Niger,0.035350254,0.048835909
charcoal-production,biomass,Nigeria,1.366864204,2.31217041
charcoal-production,biomass,Sao Tome and Principe,NaN,NaN
charcoal-production,biomass,Senegal,0.204155159,0.339009881
charcoal-production,biomass,Sierra Leone,0.210117316,0.242176795
charcoal-production,biomass,Togo,0.320302296,0.394073772
charcoal-use,biomass,Algeria,0.000568961,0.00153896
charcoal-use,biomass,Egypt,0.276538223,0.299416602
charcoal-use,biomass,Libya,2.17E-05,1.06E-05
charcoal-use,biomass,Morocco,0.104639962,0.114686802
charcoal-use,biomass,Sudan,1.75254333,1.667333007
charcoal-use,biomass,Tunisia,0.213559076,0.19698067
charcoal-use,biomass,Angola,1.064981937,1.353402615
charcoal-use,biomass,Central African Republic,0.071994863,0.079703674
charcoal-use,biomass,Congo,0.226293251,0.220968544
charcoal-use,biomass,Democratic Republic of Congo,0.655156195,0.819959044
charcoal-use,biomass,Equatorial Guinea,0.005667064,0.006807834
charcoal-use,biomass,Gabon,0.002360282,0.002405901
charcoal-use,biomass,Burundi,0.279998839,0.325954914
charcoal-use,biomass,Comoros,NaN,NaN
charcoal-use,biomass,Djibouti,0.048894577,0.054354772
charcoal-use,biomass,Eritrea,0.131696478,0.157366604
charcoal-use,biomass,Ethiopia,3.86157012,4.470161438
charcoal-use,biomass,Kenya,0.046994265,0.035826296
charcoal-use,biomass,Madagascar,0.398560852,0.650764465
charcoal-use,biomass,Malawi,1.099782705,1.340314031
charcoal-use,biomass,Mozambique,0.451693445,0.730698049
charcoal-use,biomass,Rwanda,0.321610451,0.386592418
charcoal-use,biomass,Somalia,0.09809231,0.109963804
charcoal-use,biomass,South Sudan,0.114139572,0.226348832
charcoal-use,biomass,Tanzania,1.680254817,1.806305885
charcoal-use,biomass,Uganda,0.992720127,1.161883473
charcoal-use,biomass,Zambia,1.062529564,1.286644936
charcoal-use,biomass,Botswana,0.007614836,0.032748688
charcoal-use,biomass,Lesotho,0.092462435,0.104631282
charcoal-use,biomass,Namibia,0.007453367,0.030704102
charcoal-use,biomass,South Africa,0.196464136,0.798717082
charcoal-use,biomass,Swaziland,0.044058576,0.053138413
charcoal-use,biomass,Zimbabwe,1.047797322,1.267365217
charcoal-use,biomass,Benin,0.202520281,0.246482089
charcoal-use,biomass,Burkina Faso,0.61730355,0.733044207
charcoal-use,biomass,Cameroon,0.265758127,0.296852618
charcoal-use,biomass,Cape Verde,NaN,NaN
charcoal-use,biomass,Chad,0.383497477,0.442460895
charcoal-use,biomass,Cote dIvoire,1.167397022,1.203259349
charcoal-use,biomass,Gambia,0.044689357,0.065397769
charcoal-use,biomass,Ghana,1.18718946,1.43844974
charcoal-use,biomass,Guinea,0.192719668,0.238188982
charcoal-use,biomass,Guinea-Bissau,0.025777223,0.033068933
charcoal-use,biomass,Liberia,0.133817285,0.172268376
charcoal-use,biomass,Mali,0.137854159,0.15693292
charcoal-use,biomass,Mauritania,0.197236672,0.238855883
charcoal-use,biomass,Niger,0.624646962,0.743769467
charcoal-use,biomass,Nigeria,2.28853631,3.813516617
charcoal-use,biomass,Sao Tome and Principe,NaN,NaN
charcoal-use,biomass,Senegal,0.358035803,0.600718379
charcoal-use,biomass,Sierra Leone,0.423537076,0.446077049
charcoal-use,biomass,Togo,0.577954292,0.689090669
gas-flares,process,Algeria,1.3536551,0.88263166
gas-flares,process,Egypt,0.267947167,0.195057377
gas-flares,process,Libya,0.952226698,0.44094488
gas-flares,process,Morocco,0.013005354,NaN
gas-flares,process,Sudan,0.034978442,0.022387281
gas-flares,process,Tunisia,0.037206177,0.019060889
gas-flares,process,Angola,0.035568938,0.024444237
gas-flares,process,Central African Republic,NaN,NaN
gas-flares,process,Congo,0.079248704,0.046527304
gas-flares,process,Democratic Republic of Congo,0.015898027,0.010241986
gas-flares,process,Equatorial Guinea,0.019181184,0.034387805
gas-flares,process,Gabon,0.227841824,0.136432648
gas-flares,process,Burundi,NaN,NaN
gas-flares,process,Comoros,NaN,NaN
gas-flares,process,Djibouti,NaN,NaN
gas-flares,process,Eritrea,NaN,NaN
gas-flares,process,Ethiopia,NaN,NaN
gas-flares,process,Kenya,NaN,NaN
gas-flares,process,Madagascar,NaN,NaN
gas-flares,process,Malawi,NaN,NaN
gas-flares,process,Mozambique,NaN,NaN
gas-flares,process,Rwanda,NaN,NaN
gas-flares,process,Somalia,NaN,NaN
gas-flares,process,South Sudan,0.002775588,0.000521591
gas-flares,process,Tanzania,NaN,NaN
gas-flares,process,Uganda,NaN,NaN
gas-flares,process,Zambia,NaN,NaN
gas-flares,process,Botswana,NaN,NaN
gas-flares,process,Lesotho,NaN,NaN
gas-flares,process,Namibia,NaN,NaN
gas-flares,process,South Africa,0.009467524,0.007225954
gas-flares,process,Swaziland,NaN,NaN
gas-flares,process,Zimbabwe,NaN,NaN
gas-flares,process,Benin,NaN,NaN
gas-flares,process,Burkina Faso,NaN,NaN
gas-flares,process,Cameroon,0.00040887,0.000344749
gas-flares,process,Cape Verde,NaN,NaN
gas-flares,process,Chad,NaN,NaN
gas-flares,process,Cote dIvoire,0.006772917,0.005643627
gas-flares,process,Gambia,NaN,NaN
gas-flares,process,Ghana,0.005804683,0.012026873
gas-flares,process,Guinea,NaN,NaN
gas-flares,process,Guinea-Bissau,NaN,NaN
gas-flares,process,Liberia,NaN,NaN
gas-flares,process,Mali,NaN,NaN
gas-flares,process,Mauritania,NaN,NaN
gas-flares,process,Niger,NaN,NaN
gas-flares,process,Nigeria,2.0683887,1.548969746
gas-flares,process,Sao Tome and Principe,NaN,NaN
gas-flares,process,Senegal,NaN,NaN
gas-flares,process,Sierra Leone,NaN,NaN
gas-flares,process,Togo,NaN,NaN
generator-use,gas_diesel,Algeria,NaN,2.11E-09
generator-use,gas_diesel,Egypt,NaN,NaN
generator-use,gas_diesel,Libya,NaN,NaN
generator-use,gas_diesel,Morocco,NaN,NaN
generator-use,gas_diesel,Sudan,2.44E-05,6.14E-05
generator-use,gas_diesel,Tunisia,NaN,NaN
generator-use,gas_diesel,Angola,1.89E-05,3.19E-05
generator-use,gas_diesel,Central African Republic,8.87E-06,6.36E-06
generator-use,gas_diesel,Congo,1.60E-05,1.68E-05
generator-use,gas_diesel,Democratic Republic of Congo,0.000259719,0.000272192
generator-use,gas_diesel,Equatorial Guinea,2.27E-06,1.35E-05
generator-use,gas_diesel,Gabon,1.02E-05,1.07E-05
generator-use,gas_diesel,Burundi,3.00E-06,3.03E-06
generator-use,gas_diesel,Comoros,NaN,NaN
generator-use,gas_diesel,Djibouti,2.34E-06,2.59E-06
generator-use,gas_diesel,Eritrea,3.42E-06,2.74E-06
generator-use,gas_diesel,Ethiopia,2.18E-06,6.63E-06
generator-use,gas_diesel,Kenya,2.62E-05,3.33E-05
generator-use,gas_diesel,Madagascar,1.66E-06,2.64E-06
generator-use,gas_diesel,Malawi,6.50E-06,6.54E-06
generator-use,gas_diesel,Mozambique,5.68E-06,5.75E-06
generator-use,gas_diesel,Rwanda,2.28E-06,3.18E-06
generator-use,gas_diesel,Somalia,1.18E-06,1.59E-06
generator-use,gas_diesel,South Sudan,1.60E-06,8.64E-06
generator-use,gas_diesel,Tanzania,2.87E-05,2.56E-05
generator-use,gas_diesel,Uganda,1.48E-05,2.30E-05
generator-use,gas_diesel,Zambia,1.46E-05,1.63E-05
generator-use,gas_diesel,Botswana,1.63E-06,1.79E-06
generator-use,gas_diesel,Lesotho,3.55E-07,3.75E-07
generator-use,gas_diesel,Namibia,1.95E-06,2.44E-06
generator-use,gas_diesel,South Africa,0.00026687,0.000279836
generator-use,gas_diesel,Swaziland,8.77E-06,1.00E-05
generator-use,gas_diesel,Zimbabwe,2.52E-05,2.57E-05
generator-use,gas_diesel,Benin,8.34E-07,1.22E-06
generator-use,gas_diesel,Burkina Faso,1.29E-05,1.22E-05
generator-use,gas_diesel,Cameroon,2.79E-06,2.44E-05
generator-use,gas_diesel,Cape Verde,NaN,NaN
generator-use,gas_diesel,Chad,6.05E-07,6.16E-07
generator-use,gas_diesel,Cote dIvoire,1.89E-05,2.93E-06
generator-use,gas_diesel,Gambia,2.74E-07,3.63E-07
generator-use,gas_diesel,Ghana,5.28E-05,6.70E-05
generator-use,gas_diesel,Guinea,9.01E-06,1.17E-05
generator-use,gas_diesel,Guinea-Bissau,2.39E-07,3.16E-07
generator-use,gas_diesel,Liberia,3.26E-07,9.96E-07
generator-use,gas_diesel,Mali,7.35E-06,7.98E-06
generator-use,gas_diesel,Mauritania,4.10E-05,4.68E-05
generator-use,gas_diesel,Niger,8.02E-06,8.23E-06
generator-use,gas_diesel,Nigeria,0.000335469,0.000345686
generator-use,gas_diesel,Sao Tome and Principe,NaN,NaN
generator-use,gas_diesel,Senegal,1.17E-06,1.49E-06
generator-use,gas_diesel,Sierra Leone,2.46E-06,4.07E-06
generator-use,gas_diesel,Togo,3.26E-06,3.47E-06
household-crop-residue-use,biomass,Algeria,0.033246975,0.042032104
household-crop-residue-use,biomass,Egypt,0.23697269,0.236255482
household-crop-residue-use,biomass,Libya,0.001839505,0.00254571
household-crop-residue-use,biomass,Morocco,0.080180205,0.0834499
household-crop-residue-use,biomass,Sudan,0.002002706,0.001024326
household-crop-residue-use,biomass,Tunisia,0.012935693,0.010124298
household-crop-residue-use,biomass,Angola,1.14806056,1.967620254
household-crop-residue-use,biomass,Central African Republic,0.172634631,0.192062318
household-crop-residue-use,biomass,Congo,0.1140633,0.124144927
household-crop-residue-use,biomass,Democratic Republic of Congo,1.419842124,1.519033551
household-crop-residue-use,biomass,Equatorial Guinea,0.009052692,0.005959027
household-crop-residue-use,biomass,Gabon,0.048856094,0.061683416
household-crop-residue-use,biomass,Burundi,0.407746077,0.287802517
household-crop-residue-use,biomass,Comoros,NaN,NaN
household-crop-residue-use,biomass,Djibouti,2.78E-06,5.54E-06
household-crop-residue-use,biomass,Eritrea,0.011533973,0.019727085
household-crop-residue-use,biomass,Ethiopia,4.128682137,7.120281696
household-crop-residue-use,biomass,Kenya,2.179697514,2.23580265
household-crop-residue-use,biomass,Madagascar,1.427504539,1.463116407
household-crop-residue-use,biomass,Malawi,1.692418575,2.345927715
household-crop-residue-use,biomass,Mozambique,1.185616493,1.648786068
household-crop-residue-use,biomass,Rwanda,0.194764063,0.496487349
household-crop-residue-use,biomass,Somalia,0.006738036,0.007776151
household-crop-residue-use,biomass,South Sudan,0.007458208,0.011683219
household-crop-residue-use,biomass,Tanzania,3.630146265,4.279230118
household-crop-residue-use,biomass,Uganda,1.221254349,1.608710051
household-crop-residue-use,biomass,Zambia,0.961610258,1.640532851
household-crop-residue-use,biomass,Botswana,0.00090624,0.001066609
household-crop-residue-use,biomass,Lesotho,0.043148663,0.025521399
household-crop-residue-use,biomass,Namibia,0.004417603,0.00558268
household-crop-residue-use,biomass,South Africa,0.140406758,0.183590814
household-crop-residue-use,biomass,Swaziland,0.437782675,0.480503768
household-crop-residue-use,biomass,Zimbabwe,1.208051562,0.863978565
household-crop-residue-use,biomass,Benin,0.705199838,1.068408728
household-crop-residue-use,biomass,Burkina Faso,1.36582303,1.854047894
household-crop-residue-use,biomass,Cameroon,1.223110437,1.450923324
household-crop-residue-use,biomass,Cape Verde,NaN,NaN
household-crop-residue-use,biomass,Chad,0.019453621,0.025023269
household-crop-residue-use,biomass,Cote dIvoire,1.372723937,1.585796237
household-crop-residue-use,biomass,Gambia,0.041934513,0.044041507
household-crop-residue-use,biomass,Ghana,1.610790133,2.278123617
household-crop-residue-use,biomass,Guinea,0.824694753,0.965904772
household-crop-residue-use,biomass,Guinea-Bissau,0.078629971,0.098625533
household-crop-residue-use,biomass,Liberia,0.129183218,0.134862065
household-crop-residue-use,biomass,Mali,0.065098658,0.093392693
household-crop-residue-use,biomass,Mauritania,0.009765258,0.01289858
household-crop-residue-use,biomass,Niger,0.144314557,0.157162711
household-crop-residue-use,biomass,Nigeria,13.33028316,13.748703
household-crop-residue-use,biomass,Sao Tome and Principe,NaN,NaN
household-crop-residue-use,biomass,Senegal,0.380328536,0.500954092
household-crop-residue-use,biomass,Sierra Leone,0.486137986,0.690614998
household-crop-residue-use,biomass,Togo,0.4717246,0.607557058
household-fuelwood-use,biomass,Algeria,0.464265704,0.163847134
household-fuelwood-use,biomass,Egypt,26.87236786,26.37269592
household-fuelwood-use,biomass,Libya,1.02716279,1.092529297
household-fuelwood-use,biomass,Morocco,10.68953609,10.14849758
household-fuelwood-use,biomass,Sudan,19.85120964,17.71332932
household-fuelwood-use,biomass,Tunisia,3.347755432,3.120112658
household-fuelwood-use,biomass,Angola,11.07061577,13.36454773
household-fuelwood-use,biomass,Central African Republic,3.877234459,2.138148546
household-fuelwood-use,biomass,Congo,2.6291852,2.776158333
household-fuelwood-use,biomass,Democratic Republic of Congo,91.18621063,86.79109192
household-fuelwood-use,biomass,Equatorial Guinea,0.478828609,0.47075069
household-fuelwood-use,biomass,Gabon,3.537360907,4.186491966
household-fuelwood-use,biomass,Burundi,13.01273346,14.29148388
household-fuelwood-use,biomass,Comoros,NaN,NaN
household-fuelwood-use,biomass,Djibouti,0.095835522,0.107037179
household-fuelwood-use,biomass,Eritrea,1.367502928,1.613073468
household-fuelwood-use,biomass,Ethiopia,112.1453323,119.4100113
household-fuelwood-use,biomass,Kenya,39.25257874,39.03936386
household-fuelwood-use,biomass,Madagascar,10.80399132,8.641219139
household-fuelwood-use,biomass,Malawi,4.972528458,4.952939987
household-fuelwood-use,biomass,Mozambique,27.26235008,25.68856239
household-fuelwood-use,biomass,Rwanda,7.134307384,8.344470978
household-fuelwood-use,biomass,Somalia,8.887655258,9.844584465
household-fuelwood-use,biomass,South Sudan,4.221487522,5.85523653
household-fuelwood-use,biomass,Tanzania,49.58506012,59.26018524
household-fuelwood-use,biomass,Uganda,50.60275269,54.08145523
household-fuelwood-use,biomass,Zambia,16.17434883,19.32827568
household-fuelwood-use,biomass,Botswana,0.485317111,0.499910533
household-fuelwood-use,biomass,Lesotho,2.30058527,2.462805986
household-fuelwood-use,biomass,Namibia,0.580564976,0.622167468
household-fuelwood-use,biomass,South Africa,50.08589554,54.27159119
household-fuelwood-use,biomass,Swaziland,1.332544565,1.425507188
household-fuelwood-use,biomass,Zimbabwe,22.45538139,23.14243889
household-fuelwood-use,biomass,Benin,7.577130318,8.872617722
household-fuelwood-use,biomass,Burkina Faso,11.86024094,14.13381958
household-fuelwood-use,biomass,Cameroon,28.75551987,27.28017426
household-fuelwood-use,biomass,Cape Verde,NaN,NaN
household-fuelwood-use,biomass,Chad,6.397425175,6.848107815
household-fuelwood-use,biomass,Cote dIvoire,19.92988777,25.61146545
household-fuelwood-use,biomass,Gambia,0.410038739,0.429863393
household-fuelwood-use,biomass,Ghana,8.442703247,7.066699505
household-fuelwood-use,biomass,Guinea,12.29949379,12.53166199
household-fuelwood-use,biomass,Guinea-Bissau,2.283801556,2.509254932
household-fuelwood-use,biomass,Liberia,3.195292473,4.494268417
household-fuelwood-use,biomass,Mali,6.815239906,7.280156136
household-fuelwood-use,biomass,Mauritania,1.131155133,1.213315606
household-fuelwood-use,biomass,Niger,10.72564983,10.42999172
household-fuelwood-use,biomass,Nigeria,200.864975,236.4549713
household-fuelwood-use,biomass,Sao Tome and Principe,NaN,NaN
household-fuelwood-use,biomass,Senegal,3.210683107,3.390651464
household-fuelwood-use,biomass,Sierra Leone,5.350783825,5.147259235
household-fuelwood-use,biomass,Togo,4.595196247,5.471942902
kerosene-use,light_oil,Algeria,0.003313988,0.000221271
kerosene-use,light_oil,Egypt,0.036900565,0.022912076
kerosene-use,light_oil,Libya,0.082152262,0.131376714
kerosene-use,light_oil,Morocco,0.001976829,0.001266153
kerosene-use,light_oil,Sudan,0.003520075,0.001083973
kerosene-use,light_oil,Tunisia,0.042908166,0.011925299
kerosene-use,light_oil,Angola,1.58E-05,1.63E-05
kerosene-use,light_oil,Central African Republic,0.004446939,0.005656949
kerosene-use,light_oil,Congo,0.004081173,0.010708831
kerosene-use,light_oil,Democratic Republic of Congo,0.002972963,0.00297218
kerosene-use,light_oil,Equatorial Guinea,1.14E-05,1.42E-05
kerosene-use,light_oil,Gabon,0.003923722,0.00452379
kerosene-use,light_oil,Burundi,0.000830508,0.001044227
kerosene-use,light_oil,Comoros,NaN,NaN
kerosene-use,light_oil,Djibouti,0.003992584,0.004004012
kerosene-use,light_oil,Eritrea,0.006414609,0.004613306
kerosene-use,light_oil,Ethiopia,0.086331978,0.086534098
kerosene-use,light_oil,Kenya,0.087502331,0.095609337
kerosene-use,light_oil,Madagascar,0.011105767,0.014940753
kerosene-use,light_oil,Malawi,0.000410087,6.11E-05
kerosene-use,light_oil,Mozambique,0.009197546,0.001632579
kerosene-use,light_oil,Rwanda,0.002701794,0.004396302
kerosene-use,light_oil,Somalia,0.005160863,0.012961851
kerosene-use,light_oil,South Sudan,0.00079632,0.000451325
kerosene-use,light_oil,Tanzania,0.055633117,0.022608031
kerosene-use,light_oil,Uganda,0.020700175,0.016809136
kerosene-use,light_oil,Zambia,0.005009732,0.000199461
kerosene-use,light_oil,Botswana,0.00482665,0.002313762
kerosene-use,light_oil,Lesotho,NaN,NaN
kerosene-use,light_oil,Namibia,8.57E-05,4.29E-05
kerosene-use,light_oil,South Africa,0.167670503,0.097330071
kerosene-use,light_oil,Swaziland,0.003832919,0.003154267
kerosene-use,light_oil,Zimbabwe,0.00932017,0.010188597
kerosene-use,light_oil,Benin,0.109294645,0.127124429
kerosene-use,light_oil,Burkina Faso,0.008530128,0.0010221
kerosene-use,light_oil,Cameroon,0.03237544,0.024762515
kerosene-use,light_oil,Cape Verde,NaN,NaN
kerosene-use,light_oil,Chad,0.000403052,0.000418811
kerosene-use,light_oil,Cote dIvoire,0.049317621,0.020627487
kerosene-use,light_oil,Gambia,0.002905777,0.005887805
kerosene-use,light_oil,Ghana,0.021462277,0.010770316
kerosene-use,light_oil,Guinea,0.008842189,0.00353531
kerosene-use,light_oil,Guinea-Bissau,0.001028041,0.001315966
kerosene-use,light_oil,Liberia,0.000616792,0.000140287
kerosene-use,light_oil,Mali,0.005572025,0.006441898
kerosene-use,light_oil,Mauritania,0.000133941,5.44E-05
kerosene-use,light_oil,Niger,0.00378456,0.002339909
kerosene-use,light_oil,Nigeria,0.262628853,0.166590393
kerosene-use,light_oil,Sao Tome and Principe,NaN,NaN
kerosene-use,light_oil,Senegal,0.003481512,0.001857017
kerosene-use,light_oil,Sierra Leone,0.010850332,0.004954597
kerosene-use,light_oil,Togo,0.018986998,0.024900444
