Sector,Fuel,Country,2006,2013
cars,gas_diesel,Equatorial Guinea,0.024287278,0.026045283
cars,gas_diesel,Gabon,0.02048221,0.028960031
cars,gas_diesel,Burundi,0.009098426,0.012210116
cars,gas_diesel,Comoros,NaN,NaN
cars,gas_diesel,Djibouti,0.001393361,0.00214738
cars,gas_diesel,Eritrea,0.011069022,0.01346727
cars,gas_diesel,Ethiopia,0.171270967,0.243847027
cars,gas_diesel,Kenya,0.21694386,0.311863363
cars,gas_diesel,Madagascar,0.034286361,0.042693593
cars,gas_diesel,Malawi,0.033267282,0.048614152
cars,gas_diesel,Mozambique,0.070765913,0.119523376
cars,gas_diesel,Rwanda,0.018578866,0.025670297
cars,gas_diesel,Somalia,0.008855838,0.010222089
cars,gas_diesel,South Sudan,0.074975669,0.156662658
cars,gas_diesel,Tanzania,0.201980263,0.33772859
cars,gas_diesel,Uganda,0.095993087,0.113950685
cars,gas_diesel,Zambia,0.058536496,0.058609426
cars,gas_diesel,Botswana,0.120592646,0.168619558
cars,gas_diesel,Lesotho,0.028139148,0.029147822
cars,gas_diesel,Namibia,0.118366405,0.143319219
cars,gas_diesel,South Africa,3.417475939,3.836286068
cars,gas_diesel,Swaziland,0.056733694,0.061790075
cars,gas_diesel,Zimbabwe,0.057343889,0.088667743
cars,gas_diesel,Benin,0.139602184,0.246506348
cars,gas_diesel,Burkina Faso,0.055639654,0.126276851
cars,gas_diesel,Cameroon,0.196155116,0.301018298
cars,gas_diesel,Cape Verde,NaN,NaN
cars,gas_diesel,Chad,0.002380302,0.003158947
cars,gas_diesel,Cote dIvoire,0.098584436,0.170456856
cars,gas_diesel,Gambia,0.014530858,0.02265075
cars,gas_diesel,Ghana,0.253321171,0.51768434
cars,gas_diesel,Guinea,0.012929705,0.043118637
cars,gas_diesel,Guinea-Bissau,0.00099847,0.001274714
cars,gas_diesel,Liberia,0.013581347,0.023186428
cars,gas_diesel,Mali,0.003274341,0.004703082
cars,gas_diesel,Mauritania,0.053379141,0.080328003
cars,gas_diesel,Niger,0.035885461,0.073937327
cars,gas_diesel,Nigeria,1.680899262,1.805745244
cars,gas_diesel,Sao Tome and Principe,NaN,NaN
cars,gas_diesel,Senegal,0.132729515,0.123266518
cars,gas_diesel,Sierra Leone,0.022840971,0.032139752
cars,gas_diesel,Togo,0.060132958,0.121390983
charcoal-production,biomass,Algeria,4.02E-05,5.67E-05
charcoal-production,biomass,Egypt,0.020203744,0.021514668
charcoal-production,biomass,Libya,3.04E-06,3.78E-06
charcoal-production,biomass,Morocco,0.001574041,0.001714629
charcoal-production,biomass,Sudan,0.023623858,0.021006583
charcoal-production,biomass,Tunisia,0.002682354,0.002957492
charcoal-production,biomass,Angola,0.015951774,0.019883776
charcoal-production,biomass,Central African Republic,0.000338999,0.003073808
charcoal-production,biomass,Congo,0.002782024,0.003018949
charcoal-production,biomass,Democratic Republic of Congo,0.009783214,0.011940916
charcoal-production,biomass,Equatorial Guinea,0.00012068,0.000140713
charcoal-production,biomass,Gabon,0.000304379,0.00035054
charcoal-production,biomass,Burundi,0.001197677,0.0012391
charcoal-production,biomass,Comoros,NaN,NaN
charcoal-production,biomass,Djibouti,0.0006529,0.000754598
charcoal-production,biomass,Eritrea,0.001983707,0.002496824
charcoal-production,biomass,Ethiopia,0.054385591,0.063027197
charcoal-production,biomass,Kenya,0.000467891,0.00049506
charcoal-production,biomass,Madagascar,0.014911714,0.018624069
charcoal-production,biomass,Malawi,0.007625751,0.008952286
charcoal-production,biomass,Mozambique,0.006268008,0.010271249
charcoal-production,biomass,Rwanda,0.004276244,0.004894534
charcoal-production,biomass,Somalia,0.014377928,0.018181258
charcoal-production,biomass,South Sudan,0.006864939,0.009942687
charcoal-production,biomass,Tanzania,0.023592825,0.025061929
charcoal-production,biomass,Uganda,0.013586055,0.015920463
charcoal-production,biomass,Zambia,0.014234507,0.017232378
charcoal-production,biomass,Botswana,0.001033868,0.001163292
charcoal-production,biomass,Lesotho,0.00132227,0.001508046
charcoal-production,biomass,Namibia,0.000257226,0.000254072
charcoal-production,biomass,South Africa,0.003075531,0.011233516
charcoal-production,biomass,Swaziland,0.000619171,0.00078714
charcoal-production,biomass,Zimbabwe,0.000301262,0.000342181
charcoal-production,biomass,Benin,0.003247232,0.00403917
charcoal-production,biomass,Burkina Faso,0.008505945,0.010124452
charcoal-production,biomass,Cameroon,0.0036848,0.004173588
charcoal-production,biomass,Cape Verde,NaN,NaN
charcoal-production,biomass,Chad,0.005738253,0.006698057
charcoal-production,biomass,Cote dIvoire,0.01595481,0.020720568
charcoal-production,biomass,Gambia,0.000662787,0.000750425
charcoal-production,biomass,Ghana,0.01592412,0.021390603
charcoal-production,biomass,Guinea,0.004770472,0.005484307
charcoal-production,biomass,Guinea-Bissau,0.000794397,0.000906524
charcoal-production,biomass,Liberia,0.003857265,0.00406478
charcoal-production,biomass,Mali,0.002100142,0.002430227
charcoal-production,biomass,Mauritania,0.002717567,0.003302395
charcoal-production,biomass,Niger,0.000955412,0.001319889
charcoal-production,biomass,Nigeria,0.03694227,0.062491089
charcoal-production,biomass,Sao Tome and Principe,NaN,NaN
charcoal-production,biomass,Senegal,0.005517707,0.00916243
charcoal-production,biomass,Sierra Leone,0.005678847,0.006545319
charcoal-production,biomass,Togo,0.008656818,0.01065064
charcoal-use,biomass,Algeria,0.000437662,0.001183815
charcoal-use,biomass,Egypt,0.212721676,0.230320454
charcoal-use,biomass,Libya,1.67E-05,8.17E-06
charcoal-use,biomass,Morocco,0.080492273,0.088220611
charcoal-use,biomass,Sudan,1.348110557,1.282563686
charcoal-use,biomass,Tunisia,0.164276198,0.151523575
charcoal-use,biomass,Angola,0.819216907,1.041078687
charcoal-use,biomass,Central African Republic,0.055380668,0.061310504
charcoal-use,biomass,Congo,0.174071714,0.169975802
charcoal-use,biomass,Democratic Republic of Congo,0.503966272,0.63073802
charcoal-use,biomass,Equatorial Guinea,0.00435928,0.005236796
charcoal-use,biomass,Gabon,0.001815601,0.001850693
charcoal-use,biomass,Burundi,0.215383753,0.250734538
charcoal-use,biomass,Comoros,NaN,NaN
charcoal-use,biomass,Djibouti,0.037611209,0.041811366
charcoal-use,biomass,Eritrea,0.101304993,0.121051237
charcoal-use,biomass,Ethiopia,2.970438957,3.438585281
charcoal-use,biomass,Kenya,0.036149427,0.027558688
charcoal-use,biomass,Madagascar,0.306585312,0.500588059
charcoal-use,biomass,Malawi,0.845986903,1.031011224
charcoal-use,biomass,Mozambique,0.347456485,0.562075198
charcoal-use,biomass,Rwanda,0.24739264,0.297378719
charcoal-use,biomass,Somalia,0.075455613,0.084587544
charcoal-use,biomass,South Sudan,0.087799683,0.174114466
charcoal-use,biomass,Tanzania,1.292503476,1.389466166
charcoal-use,biomass,Uganda,0.763630748,0.893756509
charcoal-use,biomass,Zambia,0.817330301,0.989726782
charcoal-use,biomass,Botswana,0.005857565,0.02519129
charcoal-use,biomass,Lesotho,0.071124934,0.080485612
charcoal-use,biomass,Namibia,0.005733358,0.023618538
charcoal-use,biomass,South Africa,0.15112628,0.614398003
charcoal-use,biomass,Swaziland,0.03389122,0.040875696
charcoal-use,biomass,Zimbabwe,0.80599767,0.97489655
charcoal-use,biomass,Benin,0.155784816,0.189601645
charcoal-use,biomass,Burkina Faso,0.474848777,0.563880265
charcoal-use,biomass,Cameroon,0.204429358,0.228348225
charcoal-use,biomass,Cape Verde,NaN,NaN
charcoal-use,biomass,Chad,0.29499796,0.340354413
charcoal-use,biomass,Cote dIvoire,0.897997916,0.92558378
charcoal-use,biomass,Gambia,0.034376428,0.050305985
charcoal-use,biomass,Ghana,0.913222909,1.10650003
charcoal-use,biomass,Guinea,0.148245931,0.183222309
charcoal-use,biomass,Guinea-Bissau,0.019828636,0.02543764
charcoal-use,biomass,Liberia,0.102936387,0.132514149
charcoal-use,biomass,Mali,0.10604167,0.120717637
charcoal-use,biomass,Mauritania,0.151720524,0.183735326
charcoal-use,biomass,Niger,0.480497479,0.572130322
charcoal-use,biomass,Nigeria,1.760412574,2.933473825
charcoal-use,biomass,Sao Tome and Principe,NaN,NaN
charcoal-use,biomass,Senegal,0.275412202,0.462091088
charcoal-use,biomass,Sierra Leone,0.325797766,0.343136191
charcoal-use,biomass,Togo,0.444580257,0.530069649
gas-flares,process,Algeria,2.7073102,1.765263319
gas-flares,process,Egypt,0.535894334,0.390114754
gas-flares,process,Libya,1.904453397,0.88188976
gas-flares,process,Morocco,0.026010707,NaN
gas-flares,process,Sudan,0.069956884,0.044774562
gas-flares,process,Tunisia,0.074412353,0.038121779
gas-flares,process,Angola,0.071137875,0.048888475
gas-flares,process,Central African Republic,NaN,NaN
gas-flares,process,Congo,0.158497408,0.093054608
gas-flares,process,Democratic Republic of Congo,0.031796053,0.020483973
gas-flares,process,Equatorial Guinea,0.038362369,0.068775609
gas-flares,process,Gabon,0.455683649,0.272865295
gas-flares,process,Burundi,NaN,NaN
gas-flares,process,Comoros,NaN,NaN
gas-flares,process,Djibouti,NaN,NaN
gas-flares,process,Eritrea,NaN,NaN
gas-flares,process,Ethiopia,NaN,NaN
gas-flares,process,Kenya,NaN,NaN
gas-flares,process,Madagascar,NaN,NaN
gas-flares,process,Malawi,NaN,NaN
gas-flares,process,Mozambique,NaN,NaN
gas-flares,process,Rwanda,NaN,NaN
gas-flares,process,Somalia,NaN,NaN
gas-flares,process,South Sudan,0.005551177,0.001043182
gas-flares,process,Tanzania,NaN,NaN
gas-flares,process,Uganda,NaN,NaN
gas-flares,process,Zambia,NaN,NaN
gas-flares,process,Botswana,NaN,NaN
gas-flares,process,Lesotho,NaN,NaN
gas-flares,process,Namibia,NaN,NaN
gas-flares,process,South Africa,0.018935047,0.014451907
gas-flares,process,Swaziland,NaN,NaN
gas-flares,process,Zimbabwe,NaN,NaN
gas-flares,process,Benin,NaN,NaN
gas-flares,process,Burkina Faso,NaN,NaN
gas-flares,process,Cameroon,0.00081774,0.000689499
gas-flares,process,Cape Verde,NaN,NaN
gas-flares,process,Chad,NaN,NaN
gas-flares,process,Cote dIvoire,0.013545834,0.011287253
gas-flares,process,Gambia,NaN,NaN
gas-flares,process,Ghana,0.011609365,0.024053747
gas-flares,process,Guinea,NaN,NaN
gas-flares,process,Guinea-Bissau,NaN,NaN
gas-flares,process,Liberia,NaN,NaN
gas-flares,process,Mali,NaN,NaN
gas-flares,process,Mauritania,NaN,NaN
gas-flares,process,Niger,NaN,NaN
gas-flares,process,Nigeria,4.136777401,3.097939491
gas-flares,process,Sao Tome and Principe,NaN,NaN
gas-flares,process,Senegal,NaN,NaN
gas-flares,process,Sierra Leone,NaN,NaN
gas-flares,process,Togo,NaN,NaN
generator-use,gas_diesel,Algeria,NaN,8.80E-09
generator-use,gas_diesel,Egypt,NaN,NaN
generator-use,gas_diesel,Libya,NaN,NaN
generator-use,gas_diesel,Morocco,NaN,NaN
generator-use,gas_diesel,Sudan,0.000101527,0.000255629
generator-use,gas_diesel,Tunisia,NaN,NaN
generator-use,gas_diesel,Angola,7.88E-05,0.000133124
generator-use,gas_diesel,Central African Republic,3.70E-05,2.65E-05
generator-use,gas_diesel,Congo,6.66E-05,7.00E-05
generator-use,gas_diesel,Democratic Republic of Congo,0.001082163,0.001134135
generator-use,gas_diesel,Equatorial Guinea,9.47E-06,5.61E-05
generator-use,gas_diesel,Gabon,4.26E-05,4.44E-05
generator-use,gas_diesel,Burundi,1.25E-05,1.26E-05
generator-use,gas_diesel,Comoros,NaN,NaN
generator-use,gas_diesel,Djibouti,9.74E-06,1.08E-05
generator-use,gas_diesel,Eritrea,1.43E-05,1.14E-05
generator-use,gas_diesel,Ethiopia,9.08E-06,2.76E-05
generator-use,gas_diesel,Kenya,0.000108998,0.000138835
generator-use,gas_diesel,Madagascar,6.90E-06,1.10E-05
generator-use,gas_diesel,Malawi,2.71E-05,2.72E-05
generator-use,gas_diesel,Mozambique,2.37E-05,2.40E-05
generator-use,gas_diesel,Rwanda,9.49E-06,1.33E-05
generator-use,gas_diesel,Somalia,4.92E-06,6.63E-06
generator-use,gas_diesel,South Sudan,6.67E-06,3.60E-05
generator-use,gas_diesel,Tanzania,0.000119633,0.000106692
generator-use,gas_diesel,Uganda,6.17E-05,9.58E-05
generator-use,gas_diesel,Zambia,6.07E-05,6.80E-05
generator-use,gas_diesel,Botswana,6.78E-06,7.44E-06
generator-use,gas_diesel,Lesotho,1.48E-06,1.56E-06
generator-use,gas_diesel,Namibia,8.13E-06,1.02E-05
generator-use,gas_diesel,South Africa,0.00111196,0.001165985
generator-use,gas_diesel,Swaziland,3.66E-05,4.18E-05
generator-use,gas_diesel,Zimbabwe,0.000105048,0.000106956
generator-use,gas_diesel,Benin,3.47E-06,5.10E-06
generator-use,gas_diesel,Burkina Faso,5.36E-05,5.07E-05
generator-use,gas_diesel,Cameroon,1.16E-05,0.000101764
generator-use,gas_diesel,Cape Verde,NaN,NaN
generator-use,gas_diesel,Chad,2.52E-06,2.57E-06
generator-use,gas_diesel,Cote dIvoire,7.88E-05,1.22E-05
generator-use,gas_diesel,Gambia,1.14E-06,1.51E-06
generator-use,gas_diesel,Ghana,0.000219929,0.000279153
generator-use,gas_diesel,Guinea,3.75E-05,4.88E-05
generator-use,gas_diesel,Guinea-Bissau,9.95E-07,1.32E-06
generator-use,gas_diesel,Liberia,1.36E-06,4.15E-06
generator-use,gas_diesel,Mali,3.06E-05,3.32E-05
generator-use,gas_diesel,Mauritania,0.000170863,0.000195042
generator-use,gas_diesel,Niger,3.34E-05,3.43E-05
generator-use,gas_diesel,Nigeria,0.001397786,0.001440357
generator-use,gas_diesel,Sao Tome and Principe,NaN,NaN
generator-use,gas_diesel,Senegal,4.86E-06,6.19E-06
generator-use,gas_diesel,Sierra Leone,1.02E-05,1.70E-05
generator-use,gas_diesel,Togo,1.36E-05,1.44E-05
household-crop-residue-use,biomass,Algeria,0.010841406,0.013706103
household-crop-residue-use,biomass,Egypt,0.077273704,0.077039838
household-crop-residue-use,biomass,Libya,0.000599838,0.000830123
household-crop-residue-use,biomass,Morocco,0.026145713,0.027211919
household-crop-residue-use,biomass,Sudan,0.000653056,0.000334019
household-crop-residue-use,biomass,Tunisia,0.004218161,0.003301401
household-crop-residue-use,biomass,Angola,0.374367595,0.641615272
household-crop-residue-use,biomass,Central African Republic,0.056293886,0.062629007
household-crop-residue-use,biomass,Congo,0.037194557,0.040482048
household-crop-residue-use,biomass,Democratic Republic of Congo,0.462992013,0.49533695
household-crop-residue-use,biomass,Equatorial Guinea,0.002951965,0.001943161
household-crop-residue-use,biomass,Gabon,0.015931336,0.020114157
household-crop-residue-use,biomass,Burundi,0.132960707,0.093848646
household-crop-residue-use,biomass,Comoros,NaN,NaN
household-crop-residue-use,biomass,Djibouti,9.05E-07,1.81E-06
household-crop-residue-use,biomass,Eritrea,0.003761078,0.006432745
household-crop-residue-use,biomass,Ethiopia,1.346309185,2.321830273
household-crop-residue-use,biomass,Kenya,0.710770965,0.729066014
household-crop-residue-use,biomass,Madagascar,0.46549058,0.477103323
household-crop-residue-use,biomass,Malawi,0.551875532,0.764976323
household-crop-residue-use,biomass,Mozambique,0.386613905,0.537647486
household-crop-residue-use,biomass,Rwanda,0.063510008,0.161898032
household-crop-residue-use,biomass,Somalia,0.002197186,0.002535703
household-crop-residue-use,biomass,South Sudan,0.002432024,0.003809746
household-crop-residue-use,biomass,Tanzania,1.183743358,1.395400882
household-crop-residue-use,biomass,Uganda,0.398235053,0.524579465
household-crop-residue-use,biomass,Zambia,0.313568503,0.534956396
household-crop-residue-use,biomass,Botswana,0.000295513,0.000347807
household-crop-residue-use,biomass,Lesotho,0.014070217,0.008322196
household-crop-residue-use,biomass,Namibia,0.001440523,0.001820439
household-crop-residue-use,biomass,South Africa,0.045784809,0.059866559
household-crop-residue-use,biomass,Swaziland,0.14275521,0.156685993
household-crop-residue-use,biomass,Zimbabwe,0.39392975,0.281732112
household-crop-residue-use,biomass,Benin,0.229956433,0.348394185
household-crop-residue-use,biomass,Burkina Faso,0.445377141,0.604580879
household-crop-residue-use,biomass,Cameroon,0.398840427,0.473127097
household-crop-residue-use,biomass,Cape Verde,NaN,NaN
household-crop-residue-use,biomass,Chad,0.006343573,0.008159762
household-crop-residue-use,biomass,Cote dIvoire,0.447627395,0.517107546
household-crop-residue-use,biomass,Gambia,0.013674298,0.01436136
household-crop-residue-use,biomass,Ghana,0.525257409,0.742866397
household-crop-residue-use,biomass,Guinea,0.26892218,0.314968854
household-crop-residue-use,biomass,Guinea-Bissau,0.025640206,0.032160502
household-crop-residue-use,biomass,Liberia,0.042124964,0.043976746
household-crop-residue-use,biomass,Mali,0.021227827,0.03045414
household-crop-residue-use,biomass,Mauritania,0.003184323,0.004206059
household-crop-residue-use,biomass,Niger,0.047059119,0.051248692
household-crop-residue-use,biomass,Nigeria,4.346830845,4.483272076
household-crop-residue-use,biomass,Sao Tome and Principe,NaN,NaN
household-crop-residue-use,biomass,Senegal,0.124020159,0.16335462
household-crop-residue-use,biomass,Sierra Leone,0.158523262,0.225200504
household-crop-residue-use,biomass,Togo,0.153823242,0.198116377
household-fuelwood-use,biomass,Algeria,0.133335829,0.04705644
household-fuelwood-use,biomass,Egypt,7.71766901,7.574165821
household-fuelwood-use,biomass,Libya,0.294998318,0.313771367
household-fuelwood-use,biomass,Morocco,3.070005417,2.914620638
household-fuelwood-use,biomass,Sudan,5.701210499,5.087220192
household-fuelwood-use,biomass,Tunisia,0.961466193,0.896087825
household-fuelwood-use,biomass,Angola,3.179450512,3.838261604
household-fuelwood-use,biomass,Central African Republic,1.113530874,0.614070475
household-fuelwood-use,biomass,Congo,0.755094409,0.797304988
household-fuelwood-use,biomass,Democratic Republic of Congo,26.18842506,24.92616272
household-fuelwood-use,biomass,Equatorial Guinea,0.137518242,0.135198295
household-fuelwood-use,biomass,Gabon,1.015920281,1.202348948
household-fuelwood-use,biomass,Burundi,3.737221003,4.104475021
household-fuelwood-use,biomass,Comoros,NaN,NaN
household-fuelwood-use,biomass,Djibouti,0.027523696,0.030740779
household-fuelwood-use,biomass,Eritrea,0.392742813,0.463270068
household-fuelwood-use,biomass,Ethiopia,32.2077179,34.2941246
household-fuelwood-use,biomass,Kenya,11.27323151,11.21199799
household-fuelwood-use,biomass,Madagascar,3.102876186,2.481733322
household-fuelwood-use,biomass,Malawi,1.428095698,1.42247057
household-fuelwood-use,biomass,Mozambique,7.82967186,7.37768364
household-fuelwood-use,biomass,Rwanda,2.048953533,2.396508932
household-fuelwood-use,biomass,Somalia,2.552509069,2.827337503
household-fuelwood-use,biomass,South Sudan,1.212399483,1.681607246
household-fuelwood-use,biomass,Tanzania,14.24069405,17.01936722
household-fuelwood-use,biomass,Uganda,14.53297234,15.53204727
household-fuelwood-use,biomass,Zambia,4.645227909,5.551026344
household-fuelwood-use,biomass,Botswana,0.139381707,0.143572897
household-fuelwood-use,biomass,Lesotho,0.660721719,0.707311094
household-fuelwood-use,biomass,Namibia,0.166736677,0.178684771
household-fuelwood-use,biomass,South Africa,14.38453293,15.58664703
household-fuelwood-use,biomass,Swaziland,0.382703096,0.409401774
household-fuelwood-use,biomass,Zimbabwe,6.449123859,6.646444321
household-fuelwood-use,biomass,Benin,2.176131725,2.548192263
household-fuelwood-use,biomass,Burkina Faso,3.406227589,4.059194088
household-fuelwood-use,biomass,Cameroon,8.258505821,7.83479023
household-fuelwood-use,biomass,Cape Verde,NaN,NaN
household-fuelwood-use,biomass,Chad,1.837322474,1.96675837
household-fuelwood-use,biomass,Cote dIvoire,5.723807812,7.355542183
household-fuelwood-use,biomass,Gambia,0.117761984,0.123455584
household-fuelwood-use,biomass,Ghana,2.424721003,2.029536486
household-fuelwood-use,biomass,Guinea,3.532380342,3.599057913
household-fuelwood-use,biomass,Guinea-Bissau,0.655901551,0.720650971
household-fuelwood-use,biomass,Liberia,0.917679131,1.290741444
household-fuelwood-use,biomass,Mali,1.957318306,2.090839386
household-fuelwood-use,biomass,Mauritania,0.324864626,0.348461181
household-fuelwood-use,biomass,Niger,3.080375195,2.995464802
household-fuelwood-use,biomass,Nigeria,57.68796921,67.9091568
household-fuelwood-use,biomass,Sao Tome and Principe,NaN,NaN
household-fuelwood-use,biomass,Senegal,0.922099292,0.973785698
household-fuelwood-use,biomass,Sierra Leone,1.536729932,1.478278279
household-fuelwood-use,biomass,Togo,1.319727421,1.571526408
kerosene-use,light_oil,Algeria,0.745647192,0.049785919
kerosene-use,light_oil,Egypt,8.302628517,5.155217171
kerosene-use,light_oil,Libya,18.48426056,29.55976295
kerosene-use,light_oil,Morocco,0.444786429,0.284884512
kerosene-use,light_oil,Sudan,0.792016983,0.243893877
kerosene-use,light_oil,Tunisia,9.654336929,2.683191776
kerosene-use,light_oil,Angola,0.003552013,0.003667193
kerosene-use,light_oil,Central African Republic,1.000561237,1.27281332
kerosene-use,light_oil,Congo,0.918263853,2.409487486
kerosene-use,light_oil,Democratic Republic of Congo,0.668916464,0.668740273
kerosene-use,light_oil,Equatorial Guinea,0.002576116,0.003186021
kerosene-use,light_oil,Gabon,0.882837176,1.017852783
kerosene-use,light_oil,Burundi,0.186864302,0.234951153
kerosene-use,light_oil,Comoros,NaN,NaN
kerosene-use,light_oil,Djibouti,0.898331285,0.900902748
kerosene-use,light_oil,Eritrea,1.443286896,1.037993908
kerosene-use,light_oil,Ethiopia,19.42469788,19.47017288
kerosene-use,light_oil,Kenya,19.68802261,21.51210022
kerosene-use,light_oil,Madagascar,2.498797655,3.361670017
kerosene-use,light_oil,Malawi,0.092269666,0.013756352
kerosene-use,light_oil,Mozambique,2.069447994,0.367330223
kerosene-use,light_oil,Rwanda,0.6079036,0.989167929
kerosene-use,light_oil,Somalia,1.161194086,2.91641593
kerosene-use,light_oil,South Sudan,0.179172084,0.101548254
kerosene-use,light_oil,Tanzania,12.51745033,5.086806774
kerosene-use,light_oil,Uganda,4.657539845,3.782057285
kerosene-use,light_oil,Zambia,1.127189279,0.044878647
kerosene-use,light_oil,Botswana,1.085996032,0.520596206
kerosene-use,light_oil,Lesotho,NaN,NaN
kerosene-use,light_oil,Namibia,0.019279338,0.009644995
kerosene-use,light_oil,South Africa,37.72586441,21.89925957
kerosene-use,light_oil,Swaziland,0.862406671,0.709710121
kerosene-use,light_oil,Zimbabwe,2.097038269,2.292434454
kerosene-use,light_oil,Benin,24.59130096,28.60299492
kerosene-use,light_oil,Burkina Faso,1.919278741,0.229972497
kerosene-use,light_oil,Cameroon,7.284477711,5.571566582
kerosene-use,light_oil,Cape Verde,NaN,NaN
kerosene-use,light_oil,Chad,0.090686701,0.094232447
kerosene-use,light_oil,Cote dIvoire,11.09646511,4.641183853
kerosene-use,light_oil,Gambia,0.653799772,1.324756026
kerosene-use,light_oil,Ghana,4.829013348,2.42332077
kerosene-use,light_oil,Guinea,1.989492536,0.795444727
kerosene-use,light_oil,Guinea-Bissau,0.231309265,0.296092182
kerosene-use,light_oil,Liberia,0.138778329,0.031564571
kerosene-use,light_oil,Mali,1.253705263,1.449427247
kerosene-use,light_oil,Mauritania,0.030136794,0.012248005
kerosene-use,light_oil,Niger,0.851526022,0.526479125
kerosene-use,light_oil,Nigeria,59.09148788,37.48284149
kerosene-use,light_oil,Sao Tome and Principe,NaN,NaN
kerosene-use,light_oil,Senegal,0.783340216,0.417828828
kerosene-use,light_oil,Sierra Leone,2.441324472,1.11478436
kerosene-use,light_oil,Togo,4.272075176,5.602599621
motorcycles,gas_diesel,Algeria,1.414604187,2.233004808
